5071970,* MOFid-v1.NA.NA;5071970,
5072281,N#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Br)Br.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat0;5072281,Cu.DWLBBTGQICNACN.OMRGTQFVOFJZAV.YUPXWRCXXJDBJB.MOFkey-v1.pcu
5072282,N#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Br)Br.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat1;5072282,Cu.DWLBBTGQICNACN.OMRGTQFVOFJZAV.YUPXWRCXXJDBJB.MOFkey-v1.pcu
5072283,N#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Br)Br.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat2;5072283,Cu.DWLBBTGQICNACN.OMRGTQFVOFJZAV.YUPXWRCXXJDBJB.MOFkey-v1.pcu
5072284,N#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Br)Br.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat3;5072284,Cu.DWLBBTGQICNACN.OMRGTQFVOFJZAV.YUPXWRCXXJDBJB.MOFkey-v1.pcu
5072285,N#CC12C3C4C2(C2(C1C3(C42C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])Br)Br.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat0;5072285,Cu.GGSOIXALTNWFRM.KGRNPUHYBQJGPX.OZVOQQZKWBZVPI.MOFkey-v1.pcu
5072286,N#CC12C3C4C2(C2(C1C3(C42C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])Br)Br.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat1;5072286,Cu.GGSOIXALTNWFRM.KGRNPUHYBQJGPX.OZVOQQZKWBZVPI.MOFkey-v1.pcu
5072287,N#CC12C3C4C2(C2(C1C3(C42C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])Br)Br.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat2;5072287,Cu.GGSOIXALTNWFRM.KGRNPUHYBQJGPX.OZVOQQZKWBZVPI.MOFkey-v1.pcu
5072288,N#CC12C3C4C2([C]2C1C3(C42C#N)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])Br)Br.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Br)Br)Br MOFid-v1.pcu.cat3;5072288,Cu.GGSOIXALTNWFRM.OTTLQONKJJPQSS.OZVOQQZKWBZVPI.MOFkey-v1.pcu
5072289,N#CC12C3C4C2(C2(C1C3(C42C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat0;5072289,Cu.CJRJDNYBEIKZOI.KGRNPUHYBQJGPX.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072290,N#CC12C3C4C2(C2(C1C3(C42C#N)Br)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat1;5072290,Cu.CJRJDNYBEIKZOI.KGRNPUHYBQJGPX.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072291,N#CC12C3[C]4C1C1(C2(C3C41C#N)Br)Br.[Cu][Cu].[O-]C(=O)C#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#CC(=O)[O-])Br)Br)Br.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat2;5072291,Cu.CJRJDNYBEIKZOI.VPNHZAKITSXAFU.WXZQENYSLDUZQD.MOFkey-v1.pcu
5072292,N#CC12C3C4C1(C)C1(C2(C3(C41C#N)C)C)C.[Cu][Cu].[O-]C(=O)C#CC12C3(C)C4C2(C2(C1(C3C42C#CC(=O)[O-])C)C)C.[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])C)C MOFid-v1.pcu.cat0;5072292,Cu.DIZCJHMGIILDOT.QLJAEHOAFLYHED.ZCYQTAWRXPDDQQ.MOFkey-v1.pcu
5072293,N#CC12C3C4C2C2(C1C3C42C#N)C.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1(C)C1(C2(C3(C41C#CC(=O)[O-])C)C)C.[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])C)C)C MOFid-v1.pcu.cat0;5072293,Cu.FTALBUNYQQQKRG.KZXCOYXTWXYXJR.VPNBWVNKCACYDN.MOFkey-v1.pcu
5072294,N#CC12C3(C)C4C1(C)C1(C2(C3(C41C#N)C)C)C.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1(C)C1(C2(C3(C41C#CC(=O)[O-])C)C)C.[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])C)C MOFid-v1.pcu.cat0;5072294,Cu.FTALBUNYQQQKRG.FXXKHSVYNPUORH.HZZQTAGTKQMXHX.MOFkey-v1.pcu
5072295,N#CC12C3(C)C4C1(C)C1(C2(C3(C41C#N)C)C)C.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1(C)C1(C2(C3(C41C#CC(=O)[O-])C)C)C.[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])C)C MOFid-v1.pcu.cat1;5072295,Cu.FTALBUNYQQQKRG.FXXKHSVYNPUORH.HZZQTAGTKQMXHX.MOFkey-v1.pcu
5072296,N#CC12C3C4C2(C2(C1(C3C42C#N)C)C)C.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])C)C.[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])C)C)C MOFid-v1.pcu.cat0;5072296,Cu.FWHBSUSASYWIQF.KOSAMKINIIQHMH.ZCYQTAWRXPDDQQ.MOFkey-v1.pcu
5072297,N#CC12C3C4C2(C2(C1(C3C42C#N)C)C)C.[Cu][Cu].[O-]C(=O)C#CC12C3(C)C4C1(C)C1(C2(C3(C41C#CC(=O)[O-])C)C)C.[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])C)C MOFid-v1.pcu.cat0;5072297,Cu.GSTQIZNPSCGUDM.KOSAMKINIIQHMH.UMQBJJPSIPHQIF.MOFkey-v1.pcu
5072298,N#CC12C3C4C2(C2(C1(C3C42C#N)C)C)C.[Cu][Cu].[O-]C(=O)C#CC12C3(C)C4C1(C)C1(C2(C3(C41C#CC(=O)[O-])C)C)C.[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])C)C MOFid-v1.pcu.cat1;5072298,Cu.GSTQIZNPSCGUDM.KOSAMKINIIQHMH.UMQBJJPSIPHQIF.MOFkey-v1.pcu
5072299,CCC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42CC)CC)C#CC(=O)[O-])CC.CCC12C3C4C2(C2(C1C3(C42CC)C#CC(=O)[O-])CC)C#CC(=O)[O-].N#CC12C3C4C2(C2(C1(C3C42C#N)CC)CC)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5072299,Cu.DYLAUVSXKKCCDY.WRQAJPFLASAFFQ.YNBZUPMFFFKOJI.MOFkey-v1.pcu
5072300,CCC12C3C4(C2(C2C1(C3(C42CC)CC)C#CC(=O)[O-])CC)C#CC(=O)[O-].CCC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])CC)C#CC(=O)[O-].N#CC12C3C4C2(C2(C1C3(C42C#N)CC)CC)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5072300,Cu.NOVVSLPUJJAJIC.NPSQFTFKSQEKBT.YEVIMFRKONXCIO.MOFkey-v1.pcu
5072301,CCC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])CC)C#CC(=O)[O-].CCC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].N#CC12C3C4C2C2(C1C3C42C#N)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5072301,Cu.GGHBZKZRCBAZIQ.NPSQFTFKSQEKBT.QCWUTTOGPGBNMU.MOFkey-v1.pcu
5072302,CCC12C3C4C2(C2(C1C3(C42CC)C#CC(=O)[O-])CC)C#CC(=O)[O-].CCC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].N#CC12C3C4C2(C2(C1C3(C42C#N)CC)CC)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5072302,Cu.GGHBZKZRCBAZIQ.NOVVSLPUJJAJIC.YNBZUPMFFFKOJI.MOFkey-v1.pcu
5072303,CCC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42CC)CC)C#CC(=O)[O-])CC.CCC12C3(CC)C4C1(C#CC(=O)[O-])C1(C2(C3(C41CC)C#CC(=O)[O-])CC)CC.N#CC12C3C4(C1C1(C2(C3(C41C#N)CC)CC)CC)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5072303,Cu.CDNCUSZOJRJJNQ.WRQAJPFLASAFFQ.YUOKVDSKOUEGOC.MOFkey-v1.pcu
5072304,CCCC12C3C4(C2(C2(C1(C3(C42CCC)C#CC(=O)[O-])CCC)CCC)C#CC(=O)[O-])CCC.CCCC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])CCC.CCCC12C3C4C2(C2(C1C3(C42)C#N)CCC)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5072304,Cu.AZUONZPYGSGAMF.GCPRGCFNAWEUKD.LTXLZOPNNCVTHW.MOFkey-v1.pcu
5072305,CCCC12C3C4C1(C#CC(=O)[O-])C1(C2(C3(C41)C#CC(=O)[O-])CCC)CCC.CCCC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41CCC)C#CC(=O)[O-])CCC.CCCC12C3C4C1(C#N)C1C2(C3(C41CCC)C#N)CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072305,Cu.FUQYVQCKUCBRQR.IQIZKBWOEDDYST.SINPOMPFYGJEOK.MOFkey-v1.pcu
5072306,CCCC12C3C4(C2(C2C1(C3(C42CCC)CCC)C#CC(=O)[O-])CCC)C#CC(=O)[O-].CCCC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].CCCC12C3C4C2(C2C1C3(C42CCC)C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5072306,Cu.BQKIMKNBQPCPED.CIVVLORBBSYVRD.UAZRKHKUZKLENY.MOFkey-v1.pcu
5072307,CCCC12C3C4C1(C#CC(=O)[O-])C1(C2(C3(C41CCC)C#CC(=O)[O-])CCC)CCC.CCCC12C3C4C1(C#N)C1C2(C3(C41CCC)C#N)CCC.CCCC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072307,Cu.FUQYVQCKUCBRQR.UAZRKHKUZKLENY.WGOJIXVLXHGGTI.MOFkey-v1.pcu
5072308,CCCC12C3(C#N)C4C2(C2(C1(C3C42CCC)CCC)C#N)CCC.CCCC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])CCC)C#CC(=O)[O-].CCCC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072308,Cu.DOPPNTNGPXEPKU.HVPDLFKZOVKTAS.UAZRKHKUZKLENY.MOFkey-v1.pcu
5072309,N#CC12C3C4C2C2(C1C3C42C#N)N.[Cu][Cu].[O-]C(=O)C#CC12C3(N)C4C1(N)C1(C2(C3(C41C#CC(=O)[O-])N)N)N.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])N MOFid-v1.pcu.cat0;5072309,Cu.CVNBATGDAXCSHJ.XMMCKHOEMTXTMS.ZPQQJNPTKMBLOH.MOFkey-v1.pcu
5072310,N#CC12C3C4C2C2(C1C3C42C#N)N.[Cu][Cu].[O-]C(=O)C#CC12C3(N)C4C1(N)C1(C2(C3(C41C#CC(=O)[O-])N)N)N.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])N MOFid-v1.pcu.cat1;5072310,Cu.CVNBATGDAXCSHJ.XMMCKHOEMTXTMS.ZPQQJNPTKMBLOH.MOFkey-v1.pcu
5072311,N#CC12C3C4C1C1(C2(C3C41C#N)N)N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1(N)C1(C2(C3(C41C#CC(=O)[O-])N)N)N.[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])N)N MOFid-v1.pcu.cat0;5072311,Cu.JTDIQVBKUFWUSC.MAYAIKGSJAROAE.WYGZSKOQWMIERW.MOFkey-v1.pcu
5072312,N#CC12C3C4C1C1(C2(C3C41C#N)N)N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1(N)C1(C2(C3(C41C#CC(=O)[O-])N)N)N.[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])N)N MOFid-v1.pcu.cat1;5072312,Cu.JTDIQVBKUFWUSC.MAYAIKGSJAROAE.WYGZSKOQWMIERW.MOFkey-v1.pcu
5072313,N#CC12C3(N)C4C2(C2(C1(C3C42C#N)N)N)N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])N)N)N.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])N MOFid-v1.pcu.cat0;5072313,Cu.KPODWTGHQVOZCY.SCHKPSMRQCGTMR.XMMCKHOEMTXTMS.MOFkey-v1.pcu
5072314,N#CC12C3C4C2(C2(C1C3(C42C#N)N)N)N.[Cu][Cu].[O-]C(=O)C#CC12C3(N)C4C1(N)C1(C2(C3(C41C#CC(=O)[O-])N)N)N.[O-]C(=O)C#CC12C3C4C1(N)C1(C2(C3(C41C#CC(=O)[O-])N)N)N MOFid-v1.pcu.cat0;5072314,Cu.JTDIQVBKUFWUSC.PDJTVLKMWFLVIR.ZPQQJNPTKMBLOH.MOFkey-v1.pcu
5072315,N#CC12C3C4C1(N)C1(C2(C3(C41C#N)N)N)N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])N)N MOFid-v1.pcu.cat0;5072315,Cu.MAYAIKGSJAROAE.UQUCERJRNPHWBX.MOFkey-v1.pcu
5072316,N#CC12C3C4C1(N)C1(C2(C3(C41C#N)N)N)N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])N)N MOFid-v1.pcu.cat1;5072316,Cu.MAYAIKGSJAROAE.UQUCERJRNPHWBX.MOFkey-v1.pcu
5072317,N#CC12C3C4C1C1(C2(C3(C41C#N)c1ccccc1)c1ccccc1)c1ccccc1.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])c1ccccc1)c1ccccc1.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])c1ccccc1 MOFid-v1.pcu.cat0;5072317,Cu.GYAADBZZUCHMRN.QHTYPSSEJSEORR.QRALPYVTXMZXNI.MOFkey-v1.pcu
5072318,N#CC12C3C4C1C1C2(C3C41C#N)c1ccccc1.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])c1ccccc1.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat0;5072318,Cu.ONBMGIPLTGHGPD.QRALPYVTXMZXNI.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072319,N#CC12C3C4C2C2C1C3C42C#N.[Cu][Cu].[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])c1ccccc1)c1ccccc1 MOFid-v1.pcu.cat0;5072319,Cu.QHTYPSSEJSEORR.TXYYKQLFKWXXLQ.MOFkey-v1.pcu
5072320,N#CC12C3C4C1C1C2(C3C41C#N)c1ccccc1.[Cu][Cu].[O-]C(=O)C#CC12C3(c4ccccc4)C4C2(C2(C1(C3C42C#CC(=O)[O-])c1ccccc1)c1ccccc1)c1ccccc1.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat0;5072320,Cu.ONBMGIPLTGHGPD.PVAGQRCXERPGPR.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072321,N#CC12C3C4C1(c1ccccc1)C1C2(C3(C41C#N)c1ccccc1)c1ccccc1.[Cu][Cu].[O-]C(=O)C#CC12C3(c4ccccc4)C4C2(C2(C1(C3C42C#CC(=O)[O-])c1ccccc1)c1ccccc1)c1ccccc1.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])c1ccccc1 MOFid-v1.pcu.cat0;5072321,Cu.IRBMKZMUZLINAQ.PVAGQRCXERPGPR.QRALPYVTXMZXNI.MOFkey-v1.pcu
5072322,N#CC12C3(O)C4C2(C2(C1(C3C42C#N)O)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])O)O)O.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat0;5072322,Cu.CTSBHVWGYKEGEP.JQDYHLJJQIXJAP.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072323,N#CC12C3(O)C4C2(C2(C1(C3C42C#N)O)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])O)O)O.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat1;5072323,Cu.CTSBHVWGYKEGEP.JQDYHLJJQIXJAP.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072324,N#CC12C3(O)C4C2(C2(C1(C3C42C#N)O)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])O MOFid-v1.pcu.cat0;5072324,Cu.CTSBHVWGYKEGEP.WOKOCIWBBJWQLN.MOFkey-v1.pcu
5072325,N#CC12C3(O)C4C2(C2(C1(C3C42C#N)O)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])O MOFid-v1.pcu.cat1;5072325,Cu.CTSBHVWGYKEGEP.WOKOCIWBBJWQLN.MOFkey-v1.pcu
5072326,N#CC12C3(O)C4C2(C2(C1(C3C42C#N)O)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])O MOFid-v1.pcu.cat2;5072326,Cu.CTSBHVWGYKEGEP.WOKOCIWBBJWQLN.MOFkey-v1.pcu
5072327,N#CC12C3(O)C4C2(C2(C1(C3C42C#N)O)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])O MOFid-v1.pcu.cat3;5072327,Cu.CTSBHVWGYKEGEP.WOKOCIWBBJWQLN.MOFkey-v1.pcu
5072328,N#CC12C3C4C1C1(C2(C3C41C#N)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat0;5072328,Cu.CSLYOMSZWKNUAL.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072329,N#CC12C3C4C1C1(C2(C3C41C#N)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat1;5072329,Cu.CSLYOMSZWKNUAL.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072330,N#CC12C3C4C1C1(C2(C3C41C#N)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.pcu.cat2;5072330,Cu.CSLYOMSZWKNUAL.VPNHZAKITSXAFU.MOFkey-v1.pcu
5072331,N#CC12C3C4C2(C2(C1C3(C42C#N)O)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3(O)C4C2(C2(C1(C3C42C#CC(=O)[O-])O)O)O.[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])O)O MOFid-v1.pcu.cat0;5072331,Cu.JXYSUHVZECHTJR.MRNGWRUJDWTRED.WLHDSSQOBWQBPY.MOFkey-v1.pcu
5072332,N#CC12C3C4C2(C2(C1C3(C42C#N)O)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3(O)C4C2(C2(C1(C3C42C#CC(=O)[O-])O)O)O.[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])O)O MOFid-v1.pcu.cat1;5072332,Cu.JXYSUHVZECHTJR.MRNGWRUJDWTRED.WLHDSSQOBWQBPY.MOFkey-v1.pcu
5072333,N#CC12C3(O)C4(C2(C2(C1(C3(C42C#N)O)O)O)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])O)O)O.[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])O)O MOFid-v1.pcu.cat0;5072333,Cu.JQDYHLJJQIXJAP.JXYSUHVZECHTJR.SPRGRTYOVPTYQZ.MOFkey-v1.pcu
5072334,N#CC12C3(O)C4(C2(C2(C1(C3(C42C#N)O)O)O)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])O)O)O.[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])O)O MOFid-v1.pcu.cat1;5072334,Cu.JQDYHLJJQIXJAP.JXYSUHVZECHTJR.SPRGRTYOVPTYQZ.MOFkey-v1.pcu
5072335,N#CC12C3(O)C4(C2(C2(C1(C3(C42C#N)O)O)O)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])O)O)O.[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])O)O MOFid-v1.pcu.cat2;5072335,Cu.JQDYHLJJQIXJAP.JXYSUHVZECHTJR.SPRGRTYOVPTYQZ.MOFkey-v1.pcu
5072336,N#CC12C3(O)C4(C2(C2(C1(C3(C42C#N)O)O)O)O)O.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])O)O)O.[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])O)O MOFid-v1.pcu.cat3;5072336,Cu.JQDYHLJJQIXJAP.JXYSUHVZECHTJR.SPRGRTYOVPTYQZ.MOFkey-v1.pcu
5072337,N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#CC12C3C4C2(C2(C1C3(C42C#N)C#N)C#N)C#N.N#CC12C3C4C2(C2C1C3(C42C#N)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072337,Cu.DEFWZLJJLNUOHN.SZSMLWLZZHVKIT.XGBGDFHEOVDMNI.MOFkey-v1.pcu
5072338,N#CC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)C#N)C#CC(=O)[O-])C#N.N#CC12C3C4C2(C2(C1(C3C42C#N)C#N)C#N)C#N.N#CC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])C#N)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072338,Cu.DEOZGMOXWTWYFD.KCZCWORZALDJDN.LTUVQTGZPDEHEW.MOFkey-v1.pcu
5072339,N#CC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)C#N)C#CC(=O)[O-])C#N.N#CC12C3C4C2(C2(C1(C3C42C#N)C#N)C#N)C#N.N#CC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])C#N)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat1;5072339,Cu.DEOZGMOXWTWYFD.KCZCWORZALDJDN.LTUVQTGZPDEHEW.MOFkey-v1.pcu
5072340,N#CC12C3C4(C1C1(C2(C3(C41)C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#CC12C3C4C2(C2(C1C3(C42C#N)C#N)C#N)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5072340,Cu.DMZOPOJHXWVJCP.SZSMLWLZZHVKIT.XGBGDFHEOVDMNI.MOFkey-v1.pcu
5072341,N#CC12C3(C#N)C4C1(C#CC(=O)[O-])C1(C2(C3(C41C#N)C#CC(=O)[O-])C#N)C#N.N#CC12C3C4(C1C1(C2(C3(C41C#N)C#N)C#N)C#N)C#N.N#CC12C3C4C2(C2C1C3(C42C#N)C#CC(=O)[O-])C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072341,Cu.DEFWZLJJLNUOHN.FNUGHUNXVTWUJF.QARAVMYNPKKMJS.MOFkey-v1.pcu
5072342,N#CC12C3(C#N)C4C1(C#N)C1(C2(C3(C41)C#N)C#N)C#N.N#CC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])C#N)C#CC(=O)[O-].N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5072342,Cu.HTSCDTFNJVRQSX.KCZCWORZALDJDN.XGBGDFHEOVDMNI.MOFkey-v1.pcu
5072343,COC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42OC)OC)C#CC(=O)[O-])OC.COC12C3C4(C1C1(C2(C3(C41)OC)C#CC(=O)[O-])OC)C#CC(=O)[O-].COC12C3C4C1(C#N)C1C2(C3(C41)C#N)OC.[Cu][Cu] MOFid-v1.pcu.cat0;5072343,Cu.MDXDMGUBFXLNNY.PTWSFDRJVOBSLP.RFJAEKZTJQFFIV.MOFkey-v1.pcu
