19949,* MOFid-v1.NA.NA;19949,
2000017,[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])C.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1C)C(=O)[O-])C.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000017,Zn.AYXZCFRWTIRMLY.CLVBQOMZMONXCP.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000018,[O-]C(=O)c1c(C)c(C(=O)[O-])c(c(c1C)C(=O)[O-])C.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])C.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1C)C(=O)[O-])C.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000018,Zn.AYXZCFRWTIRMLY.CLVBQOMZMONXCP.QMKYBPDZANOJGF.YJCXTPPWGDHJCL.MOFkey-v1.tbo
2000019,[O-]C(=O)c1c(C)c(C(=O)[O-])c(c(c1C)C(=O)[O-])C.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])C.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1C)C(=O)[O-])C.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000019,Zn.AYXZCFRWTIRMLY.CLVBQOMZMONXCP.QMKYBPDZANOJGF.YJCXTPPWGDHJCL.MOFkey-v1.tbo
2000020,[O-]C(=O)c1c(C)c(C(=O)[O-])c(c(c1C)C(=O)[O-])C.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])C.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1C)C(=O)[O-])C.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000020,Zn.AYXZCFRWTIRMLY.CLVBQOMZMONXCP.QMKYBPDZANOJGF.YJCXTPPWGDHJCL.MOFkey-v1.tbo
2000021,CCc1c(C(=O)[O-])c(CC)c(c(c1C(=O)[O-])CC)C(=O)[O-].CCc1c(cc(c(c1C(=O)[O-])CC)C(=O)[O-])C(=O)[O-].CCc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000021,Zn.FQAJHWOFIRQHTI.QANSNANEFNTWME.QMKYBPDZANOJGF.QTSXVDLMBUFQFE.MOFkey-v1.tbo
2000022,CCc1c(C(=O)[O-])c(CC)c(c(c1C(=O)[O-])CC)C(=O)[O-].CCc1c(cc(c(c1C(=O)[O-])CC)C(=O)[O-])C(=O)[O-].CCc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000022,Zn.FQAJHWOFIRQHTI.QANSNANEFNTWME.QMKYBPDZANOJGF.QTSXVDLMBUFQFE.MOFkey-v1.tbo
2000023,CCc1c(cc(c(c1C(=O)[O-])CC)C(=O)[O-])C(=O)[O-].CCc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000023,Zn.FQAJHWOFIRQHTI.QANSNANEFNTWME.MOFkey-v1.tbo
2000024,CCc1c(C(=O)[O-])c(CC)c(c(c1C(=O)[O-])CC)C(=O)[O-].CCc1c(cc(c(c1C(=O)[O-])CC)C(=O)[O-])C(=O)[O-].CCc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000024,Zn.FQAJHWOFIRQHTI.QANSNANEFNTWME.QTSXVDLMBUFQFE.MOFkey-v1.tbo
2000025,CCc1c(C(=O)[O-])c(CC)c(c(c1C(=O)[O-])CC)C(=O)[O-].CCc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000025,Zn.FQAJHWOFIRQHTI.QMKYBPDZANOJGF.QTSXVDLMBUFQFE.MOFkey-v1.tbo
2000026,CCCc1c(C(=O)[O-])c(CCC)c(c(c1C(=O)[O-])CCC)C(=O)[O-].CCCc1c(cc(c(c1C(=O)[O-])CCC)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000026,Zn.HDPAIKJISLMTIL.QMKYBPDZANOJGF.QOINGJHPNJTQGL.MOFkey-v1.tbo
2000027,CCCc1c(cc(c(c1C(=O)[O-])CCC)C(=O)[O-])C(=O)[O-].CCCc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000027,Zn.HDPAIKJISLMTIL.QKLKSFGDQIURBA.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000028,CCCc1c(cc(c(c1C(=O)[O-])CCC)C(=O)[O-])C(=O)[O-].CCCc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000028,Zn.HDPAIKJISLMTIL.QKLKSFGDQIURBA.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000029,CCCc1c(C(=O)[O-])c(CCC)c(c(c1C(=O)[O-])CCC)C(=O)[O-].CCCc1c(cc(c(c1C(=O)[O-])CCC)C(=O)[O-])C(=O)[O-].CCCc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000029,Zn.HDPAIKJISLMTIL.QKLKSFGDQIURBA.QMKYBPDZANOJGF.QOINGJHPNJTQGL.MOFkey-v1.tbo
2000030,CCCc1c(C(=O)[O-])c(CCC)c(c(c1C(=O)[O-])CCC)C(=O)[O-].CCCc1c(cc(c(c1C(=O)[O-])CCC)C(=O)[O-])C(=O)[O-].CCCc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000030,Zn.HDPAIKJISLMTIL.QKLKSFGDQIURBA.QMKYBPDZANOJGF.QOINGJHPNJTQGL.MOFkey-v1.tbo
2000031,[O-]C(=O)c1c(N)c(C(=O)[O-])c(c(c1N)C(=O)[O-])N.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])N.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1N)C(=O)[O-])N.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000031,Zn.BEHIKOZPXZCWNN.IQGAMYRKFBNTFD.OMEGITYKNVPYCS.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000032,[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])N.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1N)C(=O)[O-])N.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000032,Zn.BEHIKOZPXZCWNN.OMEGITYKNVPYCS.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000033,[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])N.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1N)C(=O)[O-])N.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000033,Zn.BEHIKOZPXZCWNN.OMEGITYKNVPYCS.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000034,[O-]C(=O)c1c(N)c(C(=O)[O-])c(c(c1N)C(=O)[O-])N.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])N.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1N)C(=O)[O-])N.[Zn][Zn] MOFid-v1.tbo.cat0;2000034,Zn.BEHIKOZPXZCWNN.IQGAMYRKFBNTFD.OMEGITYKNVPYCS.MOFkey-v1.tbo
2000035,[O-]C(=O)c1c(N)c(C(=O)[O-])c(c(c1N)C(=O)[O-])N.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])N.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1N)C(=O)[O-])N.[Zn][Zn] MOFid-v1.tbo.cat0;2000035,Zn.BEHIKOZPXZCWNN.IQGAMYRKFBNTFD.OMEGITYKNVPYCS.MOFkey-v1.tbo
2000036,[O-]C(=O)c1c(c2ccccc2)c(C(=O)[O-])c(c(c1c1ccccc1)C(=O)[O-])c1ccccc1.[O-]C(=O)c1c(c2ccccc2)c(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000036,Zn.OUOJNKWIAYIKNU.QMKYBPDZANOJGF.SOBWEZVBQVVHFF.VYFWBSQJUYMUQD.MOFkey-v1.tbo
2000037,[O-]C(=O)c1c(c2ccccc2)c(C(=O)[O-])c(c(c1c1ccccc1)C(=O)[O-])c1ccccc1.[O-]C(=O)c1c(c2ccccc2)c(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000037,Zn.OUOJNKWIAYIKNU.QMKYBPDZANOJGF.SOBWEZVBQVVHFF.VYFWBSQJUYMUQD.MOFkey-v1.tbo
2000038,[O-]C(=O)c1c(c2ccccc2)c(C(=O)[O-])c(c(c1c1ccccc1)C(=O)[O-])c1ccccc1.[O-]C(=O)c1c(c2ccccc2)c(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000038,Zn.OUOJNKWIAYIKNU.QMKYBPDZANOJGF.SOBWEZVBQVVHFF.VYFWBSQJUYMUQD.MOFkey-v1.tbo
2000039,[O-]C(=O)c1c(c2ccccc2)c(C(=O)[O-])c(c(c1c1ccccc1)C(=O)[O-])c1ccccc1.[O-]C(=O)c1c(c2ccccc2)c(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000039,Zn.OUOJNKWIAYIKNU.QMKYBPDZANOJGF.SOBWEZVBQVVHFF.VYFWBSQJUYMUQD.MOFkey-v1.tbo
2000040,[O-]C(=O)c1c(c2ccccc2)c(C(=O)[O-])c(c(c1c1ccccc1)C(=O)[O-])c1ccccc1.[O-]C(=O)c1c(c2ccccc2)c(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000040,Zn.OUOJNKWIAYIKNU.SOBWEZVBQVVHFF.VYFWBSQJUYMUQD.MOFkey-v1.tbo
2000041,[O-]C(=O)c1c(O)c(C(=O)[O-])c(c(c1O)C(=O)[O-])O.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])O.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1O)C(=O)[O-])O.[Zn][Zn] MOFid-v1.tbo.cat0;2000041,Zn.AYARGAAVUXXAON.IATBNJAXLHWRHE.MHXLAKJJNRIVDR.MOFkey-v1.tbo
2000042,[O-]C(=O)c1c(O)c(C(=O)[O-])c(c(c1O)C(=O)[O-])O.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])O.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1O)C(=O)[O-])O.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000042,Zn.AYARGAAVUXXAON.IATBNJAXLHWRHE.MHXLAKJJNRIVDR.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000043,[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])O.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1O)C(=O)[O-])O.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000043,Zn.AYARGAAVUXXAON.IATBNJAXLHWRHE.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000044,[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])O.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1O)C(=O)[O-])O.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000044,Zn.AYARGAAVUXXAON.IATBNJAXLHWRHE.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000045,[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])O.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1O)C(=O)[O-])O.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000045,Zn.AYARGAAVUXXAON.IATBNJAXLHWRHE.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000046,N#Cc1c(C(=O)[O-])c(C#N)c(c(c1C(=O)[O-])C#N)C(=O)[O-].N#Cc1c(cc(c(c1C(=O)[O-])C#N)C(=O)[O-])C(=O)[O-].N#Cc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000046,Zn.RLDNUJQOHRJSRD.RQYUVZLFJUSQHL.UOHWJLRARMWCIE.MOFkey-v1.tbo
2000047,N#Cc1c(C(=O)[O-])c(C#N)c(c(c1C(=O)[O-])C#N)C(=O)[O-].N#Cc1c(cc(c(c1C(=O)[O-])C#N)C(=O)[O-])C(=O)[O-].N#Cc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000047,Zn.RLDNUJQOHRJSRD.RQYUVZLFJUSQHL.UOHWJLRARMWCIE.MOFkey-v1.tbo
2000048,N#Cc1c(C(=O)[O-])c(C#N)c(c(c1C(=O)[O-])C#N)C(=O)[O-].N#Cc1c(cc(c(c1C(=O)[O-])C#N)C(=O)[O-])C(=O)[O-].N#Cc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000048,Zn.RLDNUJQOHRJSRD.RQYUVZLFJUSQHL.UOHWJLRARMWCIE.MOFkey-v1.tbo
2000049,N#Cc1c(cc(c(c1C(=O)[O-])C#N)C(=O)[O-])C(=O)[O-].N#Cc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000049,Zn.QMKYBPDZANOJGF.RLDNUJQOHRJSRD.RQYUVZLFJUSQHL.MOFkey-v1.tbo
2000050,N#Cc1c(C(=O)[O-])c(C#N)c(c(c1C(=O)[O-])C#N)C(=O)[O-].N#Cc1c(cc(c(c1C(=O)[O-])C#N)C(=O)[O-])C(=O)[O-].N#Cc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000050,Zn.RLDNUJQOHRJSRD.RQYUVZLFJUSQHL.UOHWJLRARMWCIE.MOFkey-v1.tbo
2000051,COc1c(cc(c(c1C(=O)[O-])OC)C(=O)[O-])C(=O)[O-].COc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000051,Zn.OOFLFVXUWSHICG.VPHWGVPHJXKPOK.MOFkey-v1.tbo
2000052,COc1c(C(=O)[O-])c(OC)c(c(c1C(=O)[O-])OC)C(=O)[O-].COc1c(cc(c(c1C(=O)[O-])OC)C(=O)[O-])C(=O)[O-].COc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000052,Zn.JCQJGYKNAULWGN.OOFLFVXUWSHICG.QMKYBPDZANOJGF.VPHWGVPHJXKPOK.MOFkey-v1.tbo
2000053,COc1c(cc(c(c1C(=O)[O-])OC)C(=O)[O-])C(=O)[O-].COc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000053,Zn.OOFLFVXUWSHICG.QMKYBPDZANOJGF.VPHWGVPHJXKPOK.MOFkey-v1.tbo
2000054,COc1c(cc(c(c1C(=O)[O-])OC)C(=O)[O-])C(=O)[O-].COc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000054,Zn.OOFLFVXUWSHICG.QMKYBPDZANOJGF.VPHWGVPHJXKPOK.MOFkey-v1.tbo
2000055,COc1c(cc(c(c1C(=O)[O-])OC)C(=O)[O-])C(=O)[O-].COc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000055,Zn.OOFLFVXUWSHICG.QMKYBPDZANOJGF.VPHWGVPHJXKPOK.MOFkey-v1.tbo
2000056,CCOc1c(C(=O)[O-])c(OCC)c(c(c1C(=O)[O-])OCC)C(=O)[O-].CCOc1c(cc(c(c1C(=O)[O-])OCC)C(=O)[O-])C(=O)[O-].CCOc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000056,Zn.HUFBDKIRLGRMMF.PXLFBPYLSMBCHG.QMKYBPDZANOJGF.XOGWETGOQUOICM.MOFkey-v1.tbo
2000057,CCOc1c(C(=O)[O-])c(OCC)c(c(c1C(=O)[O-])OCC)C(=O)[O-].CCOc1c(cc(c(c1C(=O)[O-])OCC)C(=O)[O-])C(=O)[O-].CCOc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000057,Zn.HUFBDKIRLGRMMF.PXLFBPYLSMBCHG.XOGWETGOQUOICM.MOFkey-v1.tbo
2000058,CCOc1c(C(=O)[O-])c(OCC)c(c(c1C(=O)[O-])OCC)C(=O)[O-].CCOc1c(cc(c(c1C(=O)[O-])OCC)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000058,Zn.PXLFBPYLSMBCHG.QMKYBPDZANOJGF.XOGWETGOQUOICM.MOFkey-v1.tbo
2000059,CCOc1c(cc(c(c1C(=O)[O-])OCC)C(=O)[O-])C(=O)[O-].CCOc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000059,Zn.HUFBDKIRLGRMMF.QMKYBPDZANOJGF.XOGWETGOQUOICM.MOFkey-v1.tbo
2000060,CCOc1c(cc(c(c1C(=O)[O-])OCC)C(=O)[O-])C(=O)[O-].CCOc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000060,Zn.HUFBDKIRLGRMMF.QMKYBPDZANOJGF.XOGWETGOQUOICM.MOFkey-v1.tbo
2000061,CCCOc1c(C(=O)[O-])c(OCCC)c(c(c1C(=O)[O-])OCCC)C(=O)[O-].CCCOc1c(cc(c(c1C(=O)[O-])OCCC)C(=O)[O-])C(=O)[O-].CCCOc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000061,Zn.DIQSXUNXUQVVAE.LPHOXHVRKUVQQW.QMKYBPDZANOJGF.ZOPOABGNTNUHAA.MOFkey-v1.tbo
2000062,CCCOc1c(cc(c(c1C(=O)[O-])OCCC)C(=O)[O-])C(=O)[O-].CCCOc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000062,Zn.DIQSXUNXUQVVAE.ZOPOABGNTNUHAA.MOFkey-v1.tbo
2000063,CCCOc1c(C(=O)[O-])c(OCCC)c(c(c1C(=O)[O-])OCCC)C(=O)[O-].CCCOc1c(cc(c(c1C(=O)[O-])OCCC)C(=O)[O-])C(=O)[O-].CCCOc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000063,Zn.DIQSXUNXUQVVAE.LPHOXHVRKUVQQW.QMKYBPDZANOJGF.ZOPOABGNTNUHAA.MOFkey-v1.tbo
2000064,CCCOc1c(cc(c(c1C(=O)[O-])OCCC)C(=O)[O-])C(=O)[O-].CCCOc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000064,Zn.DIQSXUNXUQVVAE.QMKYBPDZANOJGF.ZOPOABGNTNUHAA.MOFkey-v1.tbo
2000065,CCCOc1c(C(=O)[O-])c(OCCC)c(c(c1C(=O)[O-])OCCC)C(=O)[O-].CCCOc1c(cc(c(c1C(=O)[O-])OCCC)C(=O)[O-])C(=O)[O-].CCCOc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000065,Zn.DIQSXUNXUQVVAE.LPHOXHVRKUVQQW.QMKYBPDZANOJGF.ZOPOABGNTNUHAA.MOFkey-v1.tbo
2000066,[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000066,Zn.KHRUPMNUDNAAJH.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000067,[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1F)C#CC(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])cc(c1)C#CC(=O)[O-].[O-]C(=O)c1cc(C(=O)[O-])c(c(c1F)C(=O)[O-])F.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000067,Zn.BBBQAKYNNOHBFG.KHRUPMNUDNAAJH.OZFUJNZOENRPLC.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000068,[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1F)C#CC(=O)[O-])F.[O-]C(=O)c1c(F)c(C(=O)[O-])c(c(c1F)C(=O)[O-])F.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])F.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.tbo.cat0;2000068,Zn.BBBQAKYNNOHBFG.CTBIEMSJCCGWJZ.CYSKDHHXWDABSS.OZFUJNZOENRPLC.RQJSYRKWKXIHEW.MOFkey-v1.tbo
2000069,[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1F)C#CC(=O)[O-])F.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])F.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1F)C(=O)[O-])F.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000069,Zn.BBBQAKYNNOHBFG.CTBIEMSJCCGWJZ.CYSKDHHXWDABSS.OZFUJNZOENRPLC.QMKYBPDZANOJGF.MOFkey-v1.tbo
2000070,[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1F)C#CC(=O)[O-])F.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])F.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.tbo.cat0;2000070,Zn.BBBQAKYNNOHBFG.CTBIEMSJCCGWJZ.CYSKDHHXWDABSS.OZFUJNZOENRPLC.MOFkey-v1.tbo
2000071,[O-]C(=O)C#Cc1c(F)c(C#CC(=O)[O-])c(c(c1F)C#CC(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])F.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1F)C#CC(=O)[O-])F.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])F.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.tbo.cat0;2000071,Zn.BBBQAKYNNOHBFG.CTBIEMSJCCGWJZ.CYSKDHHXWDABSS.OZFUJNZOENRPLC.VXFOLFDUMLGUQQ.MOFkey-v1.tbo
2000072,[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1)C#CC(=O)[O-])Cl.[O-]C(=O)C#Cc1cc(C#CC(=O)[O-])c(c(c1Cl)C#CC(=O)[O-])Cl.[O-]C(=O)c1c(Cl)c(C(=O)[O-])c(c(c1Cl)C(=O)[O-])Cl.[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])Cl.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;2000072,Zn.OTKXMOYDLBLHMX.QLSAECGPYQVDFN.QMKYBPDZANOJGF.VAENGQWNZMLADZ.YRCMYQGMRGROEI.MOFkey-v1.tbo
