5032914,* MOFid-v1.NA.NA;5032914,
5033086,ClOC1=C2C(=[C]C3=C4[C]=C(Cl)c5c6c4c([C]4C3=C2C(=C(N1C1=[C]C(=C(C(=[C]1)Cl)C(=O)[O-])Cl)OCl)C(=C4)Cl)cc(c6c(n(c5=O)C1=[C]C=C(C=C1)C(=O)[O-])OCl)Cl)Cl.Clc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(Cl)c(c(c1)Cl)C(=O)[O-])Cl)Cl.[O-]C(=O)c1ccc(cc1Cl)c1nnc(nn1)c1ccc(c(c1)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033086,Zn.JGAQEXXMQNSSHN.NETKHRFNTNVQHH.TYVVBIGTJWMNOQ.MOFkey-v1.pcu
5033087,ClOC1=C2C(=[C]C3=C4[C]=C(Cl)c5c6c4c([C]4C3=C2C(=C(N1C1=[C]C(=C(C(=[C]1)Cl)C(=O)[O-])Cl)OCl)C(=C4)Cl)cc(c6c(n(c5=O)C1=[C]C=C(C=C1)C(=O)[O-])OCl)Cl)Cl.Clc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(Cl)c(c(c1)Cl)C(=O)[O-])Cl)Cl.[O-]C(=O)c1ccc(cc1Cl)c1nnc(nn1)c1ccc(c(c1)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033087,Zn.JGAQEXXMQNSSHN.NETKHRFNTNVQHH.TYVVBIGTJWMNOQ.MOFkey-v1.pcu
5033088,ClOC1=C2C(=[C]c3c4c2c(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OCl)ccc4c1c2c3[C]=C(Cl)C3=C(OCl)N(C(=c(c23)c(c1)Cl)OCl)C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)Cl.ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Cl)cc1c3c(cc2)c2c3c1[C]=C(Cl)C1=c3c(cc2)C(=O)N([C]1OCl)C1=[C]C=C(C=C1)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)Cl)c1nnc(nn1)c1ccc(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033088,Zn.HBICDPLYASVKDE.WZOOGKPWLABNTD.XYMYGNFIXYEJPX.MOFkey-v1.pcu
5033089,ClOC1=C2C(=[C]c3c4c2c(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OCl)ccc4c1c2c3[C]=C(Cl)C3=C(OCl)N(C(=c(c23)c(c1)Cl)OCl)C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)Cl.ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Cl)cc1c3c(cc2)c2c3c1=[C]C(=C1c3c(cc2)C(=O)N([C]1OCl)C1=[C]C=C(C=C1)C(=O)[O-])Cl.ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Cl)cc1c3c(cc2)c2c3c1[C]=C(Cl)C1=c3c(cc2)C(=O)N([C]1OCl)C1=[C]C=C(C=C1)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)Cl)c1nnc(nn1)c1ccc(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033089,Zn.HBICDPLYASVKDE.WZOOGKPWLABNTD.XYMYGNFIXYEJPX.MOFkey-v1.pcu
5033090,ClOC1=C2C(=[C]c3c4c2c(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OCl)ccc4c1c2c3[C]=C(Cl)C3=C(OCl)N(C(=c(c23)c(c1)Cl)OCl)C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)Cl.ClO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1c(Cl)cc1c3c(cc2)c2c3c1[C]=C(Cl)C1=c3c(cc2)C(=O)N([C]1OCl)C1=[C]C=C(C=C1)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)Cl)c1nnc(nn1)c1ccc(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033090,Zn.HBICDPLYASVKDE.WZOOGKPWLABNTD.XYMYGNFIXYEJPX.MOFkey-v1.pcu
5033091,ClOC1=C2C(=[C]c3c4c2c(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OCl)ccc4c1c2c3[C]=C(Cl)C3=C(OCl)N(C(=c(c23)c(c1)Cl)OCl)C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)Cl.ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Cl)cc1c3c(cc2)c2c3c1=[C]C(=C1c3c(cc2)C(=O)N([C]1OCl)C1=[C]C=C(C=C1)C(=O)[O-])Cl.ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Cl)cc1c3c(cc2)c2c3c1[C]=C(Cl)C1=c3c(cc2)C(=O)N([C]1OCl)C1=[C]C=C(C=C1)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)Cl)c1nnc(nn1)c1ccc(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033091,Zn.HBICDPLYASVKDE.WZOOGKPWLABNTD.XYMYGNFIXYEJPX.MOFkey-v1.pcu
5033092,ClO[C]1N(C2=CC=C(C(=[C]2)Cl)C(=O)[O-])C(=O)[C]2c3c1c(Cl)cc1c3c([C]=C2Cl)c2=[C][C](C3=C(N(C(=c4c(cc1c2c34)Cl)OCl)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-])OCl)Cl.Clc1c(cc(c(c1Cl)C(=O)[O-])Cl)c1nnc(nn1)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1cc(Cl)c(c(c1)Cl)c1nnc(nn1)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033092,Zn.HECGHAVDAMCVBO.IIZHXBOFKLCASW.SAXKLPURQXQFHD.MOFkey-v1.pcu
5033093,ClO[C]1N(C2=CC=C(C(=[C]2)Cl)C(=O)[O-])C(=O)[C]2c3c1c(Cl)cc1c3c([C]=C2Cl)c2=[C][C](C3=C(N(C(=c4c(cc1c2c34)Cl)OCl)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-])OCl)Cl.Clc1c(cc(c(c1Cl)C(=O)[O-])Cl)c1nnc(nn1)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1cc(Cl)c(c(c1)Cl)c1nnc(nn1)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033093,Zn.HECGHAVDAMCVBO.IIZHXBOFKLCASW.SAXKLPURQXQFHD.MOFkey-v1.pcu
5033094,ClO[C]1N(C2=CC=C(C(=[C]2)Cl)C(=O)[O-])C(=O)[C]2c3c1c(Cl)cc1c3c([C]=C2Cl)c2=[C][C](C3=C(N(C(=c4c(cc1c2c34)Cl)OCl)C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-])OCl)Cl.Clc1c(cc(c(c1Cl)C(=O)[O-])Cl)c1nnc(nn1)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1cc(Cl)c(c(c1)Cl)c1nnc(nn1)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033094,Zn.HECGHAVDAMCVBO.IIZHXBOFKLCASW.SAXKLPURQXQFHD.MOFkey-v1.pcu
5033095,ClOC1=C2[C](Cl)[C]=c3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Cl)C(=O)[O-])OCl)c(Cl)cc4c1c2c3[C]=C(Cl)[C]3c2c(c(c1)Cl)[C](N(C3=O)C1=CC=C([C]=[C]1)C(=O)[O-])OCl.Clc1c(cc(c(c1Cl)C(=O)[O-])Cl)c1nnc(nn1)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C(=C1)Cl)c1nnc(nn1)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033095,Zn.GTZZZOLTUGKVIQ.RGTRTYKGUMLLQB.SAXKLPURQXQFHD.MOFkey-v1.pcu
5033096,ClOC1=C2[CH][C]=c3c4c2c(=C(N1C1=[C]C(=C(C(=[C]1)Cl)C(=O)[O-])Cl)OCl)c(Cl)cc4c1c2c3[C]=C(Cl)c3c2c(c(c1Cl)Cl)c(=O)n(c3OCl)C1=CC=C(C=[C]1)C(=O)[O-].Clc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])Cl.[O-]C(=O)c1ccc(c(c1)Cl)c1nnc(nn1)c1cc(Cl)c(cc1Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033096,Zn.HHMBIGOJBRPULT.SVABXOFPGMYMDM.XUEIXAVMTOWVKJ.MOFkey-v1.pcu
5033097,ClOC1=C2[CH][C]=c3c4c2c(=C(N1C1=[C]C(=C(C(=[C]1)Cl)C(=O)[O-])Cl)OCl)c(Cl)cc4c1c2c3[C]=C(Cl)c3c2c(c(c1Cl)Cl)c(=O)n(c3OCl)C1=CC=C(C=[C]1)C(=O)[O-].Clc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])Cl.[O-]C(=O)c1ccc(c(c1)Cl)c1nnc(nn1)c1cc(Cl)c(cc1Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033097,Zn.HHMBIGOJBRPULT.SVABXOFPGMYMDM.XUEIXAVMTOWVKJ.MOFkey-v1.pcu
5033098,ClOC1=C2[CH][C]=c3c4c2c(=C(N1C1=[C]C(=C(C(=[C]1)Cl)C(=O)[O-])Cl)OCl)c(Cl)cc4c1c2c3[C]=C(Cl)c3c2c(c(c1Cl)Cl)c(=O)n(c3OCl)C1=CC=C(C=[C]1)C(=O)[O-].Clc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])Cl.[O-]C(=O)c1ccc(c(c1)Cl)c1nnc(nn1)c1cc(Cl)c(cc1Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033098,Zn.HHMBIGOJBRPULT.SVABXOFPGMYMDM.XUEIXAVMTOWVKJ.MOFkey-v1.pcu
5033099,BrO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Br)C(=O)c2c3c1ccc1c3c(c(c2)Br)c2c3c1c(Br)c(Br)c1c3c(c(c2)Br)C(=O)N([C]1OBr)C1=CC(=C(C=[C]1)C(=O)[O-])Br.BrO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Br)C(=O)c2c3=C1C(=[C]c1c3c(cc2Br)c2=[C]C(=C3c4c2c1cc(Br)c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])Br)Br.Brc1cc(ccc1c1nnc(nn1)c1ccc(cc1Br)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033099,Zn.PRFGYSCFLDSQAT.TYMPLEXGBBAAIP.UMLKMLUOUWQDMF.MOFkey-v1.pcu
5033100,BrO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Br)C(=O)c2c3c1ccc1c3c(c(c2)Br)c2c3c1c(Br)c(Br)c1c3c(c(c2)Br)C(=O)N([C]1OBr)C1=CC(=C(C=[C]1)C(=O)[O-])Br.BrO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Br)C(=O)c2c3=C1C(=[C]c1c3c(cc2Br)c2=[C]C(=C3c4c2c1cc(Br)c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])Br)Br.Brc1cc(ccc1c1nnc(nn1)c1ccc(cc1Br)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033100,Zn.PRFGYSCFLDSQAT.TYMPLEXGBBAAIP.UMLKMLUOUWQDMF.MOFkey-v1.pcu
5033101,BrO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Br)C(=O)c2c3c1ccc1c3c(c(c2)Br)c2c3c1c(Br)c(Br)c1c3c(c(c2)Br)C(=O)N([C]1OBr)C1=CC(=C(C=[C]1)C(=O)[O-])Br.BrO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Br)C(=O)c2c3=C1C(=[C]c1c3c(cc2Br)c2=[C]C(=C3c4c2c1cc(Br)c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])Br)Br.Brc1cc(ccc1c1nnc(nn1)c1ccc(cc1Br)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033101,Zn.PRFGYSCFLDSQAT.TYMPLEXGBBAAIP.UMLKMLUOUWQDMF.MOFkey-v1.pcu
5033102,BrO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Br)C(=O)c2c3c1ccc1c3c(c(c2)Br)c2c3c1c(Br)c(Br)c1c3c(c(c2)Br)C(=O)N([C]1OBr)C1=CC(=C(C=[C]1)C(=O)[O-])Br.BrO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Br)C(=O)c2c3=C1C(=[C]c1c3c(cc2Br)c2=[C]C(=C3c4c2c1cc(Br)c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])Br)Br.Brc1cc(ccc1c1nnc(nn1)c1ccc(cc1Br)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033102,Zn.PRFGYSCFLDSQAT.TYMPLEXGBBAAIP.UMLKMLUOUWQDMF.MOFkey-v1.pcu
5033103,BrOC1=c2ccc3c4c2C(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)C(=[C]c4c1c2c3[C]=CC3=C(OBr)N(C(=c(c23)cc1)OBr)C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])Br.[O-]C(=O)c1ccc(c(c1Br)Br)c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-].[O-]C(=O)c1ccc(c(c1Br)Br)c1nnc(nn1)c1cc(Br)c(c(c1Br)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033103,Zn.BEUTZHJDRKJXGZ.LEFHQGBKIBYTEY.WQGXQCUBMASCEB.MOFkey-v1.pcu
5033104,BrOC1=c2ccc3c4c2C(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)C(=[C]c4c1c2c3[C]=CC3=C(OBr)N(C(=c(c23)cc1)OBr)C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])Br.[O-]C(=O)c1ccc(c(c1Br)Br)c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-].[O-]C(=O)c1ccc(c(c1Br)Br)c1nnc(nn1)c1cc(Br)c(c(c1Br)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033104,Zn.BEUTZHJDRKJXGZ.LEFHQGBKIBYTEY.WQGXQCUBMASCEB.MOFkey-v1.pcu
5033105,BrOC1=c2ccc3c4c2C(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)C(=[C]c4c1c2c3[C]=CC3=C(OBr)N(C(=c(c23)cc1)OBr)C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])Br.[O-]C(=O)c1ccc(c(c1Br)Br)c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-].[O-]C(=O)c1ccc(c(c1Br)Br)c1nnc(nn1)c1cc(Br)c(c(c1Br)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033105,Zn.BEUTZHJDRKJXGZ.LEFHQGBKIBYTEY.WQGXQCUBMASCEB.MOFkey-v1.pcu
5033106,BrOC1=C2[CH]C=c3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)c(Br)cc4c1c2c3c(Br)cc3c2c(cc1)c(=O)n(c3OBr)C1=[C]C=C(C=C1)C(=O)[O-].BrO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(cc2Br)c2=[C]C=C3c4c2c1ccc4[C](OBr)N(C3=O)C1=[C]C=C(C=C1)C(=O)[O-].Brc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033106,Zn.AMJRADAKPXOSCW.GJPWGLRCPJSCPW.JQXYYKLCEVJSQO.MOFkey-v1.pcu
5033107,BrOC1=C2[CH]C=c3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)c(Br)cc4c1c2c3c(Br)cc3c2c(cc1)c(=O)n(c3OBr)C1=[C]C=C(C=C1)C(=O)[O-].BrO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(cc2Br)c2=[C]C=C3c4c2c1ccc4[C](OBr)N(C3=O)C1=[C]C=C(C=C1)C(=O)[O-].Brc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033107,Zn.AMJRADAKPXOSCW.GJPWGLRCPJSCPW.JQXYYKLCEVJSQO.MOFkey-v1.pcu
5033108,BrOC1=C2[CH]C=c3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)c(Br)cc4c1c2c3c(Br)cc3c2c(cc1)c(=O)n(c3OBr)C1=[C]C=C(C=C1)C(=O)[O-].BrO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(cc2Br)c2=[C]C=C3c4c2c1ccc4[C](OBr)N(C3=O)C1=[C]C=C(C=C1)C(=O)[O-].Brc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033108,Zn.AMJRADAKPXOSCW.GJPWGLRCPJSCPW.JQXYYKLCEVJSQO.MOFkey-v1.pcu
5033109,BrOC1=C2[CH]C=c3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)Br)C(=O)[O-])OBr)c(Br)cc4c1c2c3c(Br)cc3c2c(cc1)c(=O)n(c3OBr)C1=[C]C=C(C=C1)C(=O)[O-].BrO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(cc2Br)c2=[C]C=C3c4c2c1ccc4[C](OBr)N(C3=O)C1=[C]C=C(C=C1)C(=O)[O-].Brc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033109,Zn.AMJRADAKPXOSCW.GJPWGLRCPJSCPW.JQXYYKLCEVJSQO.MOFkey-v1.pcu
5033110,BrOC1=C2C=[C]c3c4=C2C(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OBr)C(=[C]c4c1c2c3ccc3=C(OBr)N(C(=c(c23)c(c1)Br)OBr)C1=[C]C(=C(C=[C]1)C(=O)[O-])Br)Br.Brc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(Br)c(c(c1)Br)C(=O)[O-])Br)Br.[O-]C(=O)c1cc(Br)c(c(c1)Br)c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033110,Zn.DNPDWSBYLRHNNI.WKHHJQDBTAMRLY.XTLSRODKIUDQGR.MOFkey-v1.pcu
5033111,BrOC1=C2C=[C]c3c4=C2C(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OBr)C(=[C]c4c1c2c3ccc3=C(OBr)N(C(=c(c23)c(c1)Br)OBr)C1=[C]C(=C(C=[C]1)C(=O)[O-])Br)Br.Brc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(Br)c(c(c1)Br)C(=O)[O-])Br)Br.[O-]C(=O)c1cc(Br)c(c(c1)Br)c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033111,Zn.DNPDWSBYLRHNNI.WKHHJQDBTAMRLY.XTLSRODKIUDQGR.MOFkey-v1.pcu
5033112,BrOC1=C2C=[C]c3c4=C2C(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OBr)C(=[C]c4c1c2c3ccc3=C(OBr)N(C(=c(c23)c(c1)Br)OBr)C1=[C]C(=C(C=[C]1)C(=O)[O-])Br)Br.Brc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(Br)c(c(c1)Br)C(=O)[O-])Br)Br.[O-]C(=O)c1cc(Br)c(c(c1)Br)c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033112,Zn.DNPDWSBYLRHNNI.WKHHJQDBTAMRLY.XTLSRODKIUDQGR.MOFkey-v1.pcu
5033113,BrOC1=C2[C]=[C]c3c4=C2C(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OBr)C=[C]c4c1c2c3C=[C]C3=C(OBr)N(C(=c(c23)cc1)OBr)C1=[C]C(=C(C=[C]1)C(=O)[O-])Br.[O-]C(=O)C1=C(Br)[C]=C(C(=C1)Br)c1nnc(nn1)c1cc(Br)c(c(c1)Br)C(=O)[O-].[O-]C(=O)c1cc(Br)c(c(c1)Br)c1nnc(nn1)C1=[C]C=C(C(=C1Br)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033113,Zn.NHGBKAGWVXSFFQ.WUMDJWQNJTZSIK.ZERYFFLPMILHAU.MOFkey-v1.pcu
5033114,BrO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Br)C(=O)C2=C[C]=c3c4c2c1c(Br)c(Br)c4c1ccc2c4c1c3ccc4C(=O)N([C]2OBr)C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br.Brc1c(cc(c(c1Br)C(=O)[O-])Br)c1nnc(nn1)c1ccc(c(c1)Br)C(=O)[O-].Brc1cc(cc(c1c1nnc(nn1)c1ccc(c(c1Br)Br)C(=O)[O-])Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033114,Zn.FTZJKJGFYKBMKH.MKGMCIJBAMUMCI.QDKPLMJJUGHGNH.MOFkey-v1.pcu
5033115,BrO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Br)C(=O)C2=C[C]=c3c4c2c1c(Br)c(Br)c4c1ccc2c4c1c3ccc4C(=O)N([C]2OBr)C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br.Brc1c(cc(c(c1Br)C(=O)[O-])Br)c1nnc(nn1)c1ccc(c(c1)Br)C(=O)[O-].Brc1cc(cc(c1c1nnc(nn1)c1ccc(c(c1Br)Br)C(=O)[O-])Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033115,Zn.FTZJKJGFYKBMKH.MKGMCIJBAMUMCI.QDKPLMJJUGHGNH.MOFkey-v1.pcu
5033116,BrO[C]1N(C2=CC=C(C(=[C]2)Br)C(=O)[O-])C(=O)C2=C[C]=c3c4c2c1c(Br)c(Br)c4c1ccc2c4c1c3ccc4C(=O)N([C]2OBr)C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br.Brc1c(cc(c(c1Br)C(=O)[O-])Br)c1nnc(nn1)c1ccc(c(c1)Br)C(=O)[O-].Brc1cc(cc(c1c1nnc(nn1)c1ccc(c(c1Br)Br)C(=O)[O-])Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5033116,Zn.FTZJKJGFYKBMKH.MKGMCIJBAMUMCI.QDKPLMJJUGHGNH.MOFkey-v1.pcu
5033117,BrO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Br)C(=O)C2=C[C]=c3c4C2=C1[C]=C(Br)c4c1ccc2c4c1c3ccc4C(=O)N([C]2OBr)C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br.Brc1cc(cc(c1c1nnc(nn1)c1ccc(c(c1Br)Br)C(=O)[O-])Br)C(=O)[O-].[O-]C(=O)C1=C(Br)C=C([C]=C1Br)c1nnc(nn1)c1ccc(c(c1)Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5033117,Zn.LHEVYZDXRIEEMA.QDKPLMJJUGHGNH.QSZWJHUNCPKKPL.MOFkey-v1.pcu
5033118,Cc1c(C)c(ccc1N1[C]c2c(C)cc3c4c2c(C1=O)c(C)cc4c1=[C]C(=C2c4c1c3cc(C)c4C(=O)N(C2=O)c1ccc(cc1)C(=O)[O-])C)C(=O)[O-].Cc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1C)C)C(=O)[O-])C.[O-]C(=O)c1ccc(c(c1C)C)c1nnc(nn1)c1cc(C)c(c(c1C)C)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5033118,Zn.HPWKAIAESGADGX.SXLHTZBPHDLBOK.YXWNWWDSGVGEFF.MOFkey-v1.pcu
5033119,Cc1c(C)c(ccc1N1[C]c2c(C)cc3c4c2c(C1=O)c(C)cc4c1=[C]C(=C2c4c1c3cc(C)c4C(=O)N(C2=O)c1ccc(cc1)C(=O)[O-])C)C(=O)[O-].Cc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1C)C)C(=O)[O-])C.[O-]C(=O)c1ccc(c(c1C)C)c1nnc(nn1)c1cc(C)c(c(c1C)C)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5033119,Zn.HPWKAIAESGADGX.SXLHTZBPHDLBOK.YXWNWWDSGVGEFF.MOFkey-v1.pcu
