5054871,* MOFid-v1.NA.NA;5054871,
5055174,BrO[C]1N(C2=[C]C(=C(C(=C2)Br)C(=O)[O-])Br)C(=O)c2c3c1cc(Br)c1c3c(c(c2Br)Br)C(=O)N([C]1OBr)C1=[C]C=C(C=C1)C(=O)[O-].BrO[C]1N(C2=[C]C(=NC=C2)Br)C(=O)c2c3c1ccc1c3c(cc2)[C](N(C1=O)C1=CC(=NC(=[C]1)Br)Br)OBr.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(Br)c(c4c(c(c3)C(=O)[O-])Br)Br.[Zn][Zn] MOFid-v1.pcu.cat0;5055174,Zn.CRYKIDTXKIPYRN.GYXZPNSIYJSTKA.WJDXXVHYMZRKBT.MOFkey-v1.pcu
5055175,BrO[C]1C2=[C]C=C3C4=C([C]=C(C(=C24)C(=O)N1C1=[C]C=C(C=C1)C(=O)[O-])Br)C(=O)N([C]3OBr)C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br.BrO[C]1N(C2=[C]C(=NC=C2)Br)C(=O)c2c3c1ccc1c3c(cc2)[C](N(C1=O)C1=CC(=NC(=[C]1)Br)Br)OBr.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(Br)c(c4c(c(c3)C(=O)[O-])Br)Br.[Zn][Zn] MOFid-v1.pcu.cat1;5055175,Zn.AWUKIAQWADEFRJ.CRYKIDTXKIPYRN.WJDXXVHYMZRKBT.MOFkey-v1.pcu
5055176,Brc1ncc2c3c1ccc1c3c(cc2Br)c(nc1Br)Br.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(Br)cc4cc(c3Br)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2c(Br)cc3c4c2c(C1=O)c(Br)cc4C(=O)N(C3=O)c1ccc(c(c1)Br)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055176,Zn.QBAQJYWIHHESIB.QFJTUEBINCBEOJ.TXMVDBYWDUHMMJ.MOFkey-v1.pcu
5055177,Br[C]1C(Br)c2c(Br)nc(c3c2c2c1cnc(c2cc3)Br)Br.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(Br)cc4cc(c3Br)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)C2=c3c(C1=O)c(Br)cc1c3=C(C=[C]2)C(=O)N(C1=O)c1ccc(c(c1)Br)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055177,Zn.MULVJGFXNJVTNC.QBAQJYWIHHESIB.SYDBQSUZBZZYQP.MOFkey-v1.pcu
5055178,Cc1ncc2c3c1ccc1c3c(cc2C)c(nc1C)C.[O-]C(=O)c1ccc(c(c1C)C)N1[C]c2c(C)c(C)c3c4c2c(C1=O)cc(c4[C]N(C3=O)c1ccc(c(c1C)C)C(=O)[O-])C.[O-]C(=O)c1ccc(cc1C)N1C(=O)c2cc(C)c3c4c2c(C1=O)c(C)c(c4C(=O)N(C3=O)c1ccc(c(c1)C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat0;5055178,Zn.ITQPCOXPFLAPRC.NMHGSSZKPFRZMK.OXPDSSISRKXISM.MOFkey-v1.pcu
5055179,Cc1cc2cnc(c3c2c2c1cncc2c(c3C)C)C.[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3C)C(=O)[O-])C.[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(C)c3c4c2c(C1=O)cc(c4C(=O)N([C]3)c1cc(C)c(cc1C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat0;5055179,Zn.ANPYRAHCLIJPRT.IOYNFDZNJVVNIV.VVAJKHDYSZFAIB.MOFkey-v1.pcu
5055180,Cc1cc2cnc(c3c2c2c1cncc2c(c3C)C)C.[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3C)C(=O)[O-])C.[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(C)c3c4c2c(C1=O)cc(c4C(=O)N([C]3)c1cc(C)c(cc1C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat1;5055180,Zn.ANPYRAHCLIJPRT.IOYNFDZNJVVNIV.VVAJKHDYSZFAIB.MOFkey-v1.pcu
5055181,Cc1cc(C(=O)[O-])c(cc1N1[C]c2cc(C)c3=[C]N([C]C4=c3c2[C](C1=O)C=C4)c1c(C)cc(c(c1C)C)C(=O)[O-])C.Cc1ncc2c3c1ccc1c3c(c(c2C)C)c(nc1)C.[O-]C(=O)c1cc2c(C)cc3c4c2c(c1)c(C)c(c4cc(c3C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat0;5055181,Zn.MYCQUNWHXNHFSB.RJALQGDEYMMRNV.ULKPDZASWIYFMF.MOFkey-v1.pcu
5055182,CC1=C2[C]N([C]=C3[C]2C2=C(C(=O)N([C]C2=C1)c1cc(C)c(cc1C)C(=O)[O-])C=C3)c1c(C)cc(c(c1C)C)C(=O)[O-].Cc1cc(C(=O)[O-])c(cc1N1[C]c2cc(C)c3=[C]N([C]C4=c3c2[C](C1=O)C=C4)c1c(C)cc(c(c1C)C)C(=O)[O-])C.Cc1ncc2c3c1ccc1c3c(c(c2C)C)c(nc1)C.[O-]C(=O)c1cc2c(C)cc3c4c2c(c1)c(C)c(c4cc(c3C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat1;5055182,Zn.MYCQUNWHXNHFSB.RJALQGDEYMMRNV.ULKPDZASWIYFMF.MOFkey-v1.pcu
5055183,Cc1c(N2[C]=c3cc(C)c4=[C]N([C]=c5c4c3c(=[C]2)c(C)c5C)c2c(C)c(C)c(c(c2C)C)C(=O)[O-])c(C)c(c(c1C)C(=O)[O-])C.Cc1cc2c(C)ncc3c2c2c1cnc(c2c(c3C)C)C.[O-]C(=O)c1cc2cc(C)c3c4c2c(c1)c(C)cc4cc(c3C)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055183,Zn.GSWPYCPVMMGWKG.SIEKMRXRWNOMEP.XBVONEOOWBJFOK.MOFkey-v1.pcu
5055185,CCC1=CC(=[C]C=C1N1[C]c2cc(CC)c3=[C]N([C]C4=c3c2[C](C1=O)C=C4)c1c(CC)cc(cc1CC)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055185,Zn.ALFSYZFUTCRDET.MOFkey-v1.pcu
5055186,CCC1=C2[C]N([C]=C3[C]2C2=C(C(=O)N([C]C2=C1)C1=C[C]=C(C=C1CC)C(=O)[O-])C=C3)c1c(CC)cc(cc1CC)C(=O)[O-].CCC1=CC(=[C]C=C1N1[C]c2cc(CC)c3=[C]N([C]C4=c3c2[C](C1=O)C=C4)c1c(CC)cc(cc1CC)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055186,Zn.ALFSYZFUTCRDET.MOFkey-v1.pcu
5055187,CCc1cc2c(CC)ncc3c2c2c1cncc2c(c3)CC.[O][C]c1c(CC)cc(c(c1CC)CC)N1[C]c2cc(CC)c3c4c2c(C1=O)c(CC)c(c4C(=O)N([C]3)c1cc(CC)c(c(c1CC)CC)C(=O)[O-])CC.[O].[Zn][Zn] MOFid-v1.pcu,sql.cat0;5055187,Zn.AMXBNPFDTVPZFR.BASHKRJSIYSCHM.MOFkey-v1.pcu
5055188,CCc1cc2c(CC)ncc3c2c2c1cncc2c(c3)CC.[O][C]c1c(CC)cc(c(c1CC)CC)N1[C]c2cc(CC)c3c4c2c(C1=O)c(CC)c(c4C(=O)N([C]3)c1cc(CC)c(c(c1CC)CC)C(=O)[O-])CC.[O].[Zn][Zn] MOFid-v1.pcu,sql.cat1;5055188,Zn.AMXBNPFDTVPZFR.BASHKRJSIYSCHM.MOFkey-v1.pcu
5055189,CCc1cc2c(CC)c(cc3c2c2c1[C]=C(C=c2cc3CC)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055189,Zn.UDIUKMQIQKBXOS.MOFkey-v1.pcu
5055190,CCc1c(ccc(c1CC)N1[C]c2ccc3c4c2c(C1=O)c(CC)c(c4C(=O)N([C]3)c1ccc(cc1CC)C(=O)[O-])CC)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055190,Zn.WUWHVAXNHJNNBD.MOFkey-v1.pcu
5055191,CCc1c(CC)c(ccc1N1[C]c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(c(c1)CC)C(=O)[O-])CC)C(=O)[O-].CCc1cc2c(CC)c(cc3c2c2c1cc(cc2c(c3)CC)C(=O)[O-])C(=O)[O-].CCc1nc(CC)c2c3c1cc(CC)c1c3c(cc2)cnc1.[Zn][Zn] MOFid-v1.pcu.cat0;5055191,Zn.ANWJDBHIRHSDEI.BPSKCEVWXYATTK.GLFBJFVBIURXGB.MOFkey-v1.pcu
5055192,* MOFid-v1.NA.NAno_mof;5055192,NA.MISSING_LINKERS.MOFkey-v1
5055193,* MOFid-v1.NA.NAno_mof;5055193,NA.MISSING_LINKERS.MOFkey-v1
5055194,* MOFid-v1.NA.NAno_mof;5055194,NA.MISSING_LINKERS.MOFkey-v1
5055195,CCCC1=CC2=C3[C]4C1=[C]N([C]C4=[C]C=C3[C]N(C2=O)c1ccc(c(c1CCC)CCC)C(=O)[O-])c1cc(CCC)c(c(c1CCC)CCC)C(=O)[O-].CCCc1cc2cncc3c2c2c1cncc2cc3.[Zn][Zn] MOFid-v1.pcu.cat0;5055195,Zn.IKDAZALJNJTOOF.QOODQNIDTBJAOP.MOFkey-v1.pcu
5055196,CCCc1c(C(=O)[O-])c(CCC)c2c3c1ccc1c3c(cc2)c(c(c1)C(=O)[O-])C[CH2].CCCc1nc(CCC)c2c3c1c(CCC)c(CCC)c1c3c(cc2)c(nc1)C[CH2].CCCc1cc2c(C[CH2])c(C(=O)[O-])c(c3c2c2c1cc(C(=O)[O-])c(c2cc3)CCC)CCC.[Zn][Zn] MOFid-v1.pcu.cat0;5055196,Zn.FYRFVYLUKPXEJW.MOFkey-v1.pcu
5055197,Nc1cc(C(=O)[O-])c(cc1N1C(=O)c2cc(N)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])N)N.Nc1cc2c(N)nc(c3c2c2c1cnc(c2cc3N)N)N.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(N)c(c4cc(c3N)C(=O)[O-])N.[Zn][Zn] MOFid-v1.pcu.cat0;5055197,Zn.DWQZBOLEUYIHGQ.IJBDFLHDWHUYJP.RRJYZLHOWZUZRE.MOFkey-v1.pcu
5055198,Nc1cc2cncc3c2c2c1cncc2c(c3N)N.[O-]C(=O)c1c(N)cc(cc1N)N1C(=O)c2cc(N)c3c4c2c(C1=O)c(N)c(c4C(=O)N([C]3)c1cc(N)c(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4c(c(c3N)C(=O)[O-])N)N.[Zn][Zn] MOFid-v1.pcu.cat0;5055198,Zn.JAIJCJGMHIEAOA.ZAWMPCZYHOJGDI.ZGGGRWUWIHUTTH.MOFkey-v1.pcu
5055199,Nc1cc2cncc3c2c2c1cncc2c(c3N)N.[O-]C(=O)c1c(N)cc(cc1N)N1C(=O)c2cc(N)c3c4c2c(C1=O)c(N)c(c4C(=O)N([C]3)c1cc(N)c(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4c(c(c3N)C(=O)[O-])N)N.[Zn][Zn] MOFid-v1.pcu.cat1;5055199,Zn.JAIJCJGMHIEAOA.ZAWMPCZYHOJGDI.ZGGGRWUWIHUTTH.MOFkey-v1.pcu
5055200,Nc1cc2c(N)ncc3c2c2c1cncc2c(c3N)N.[O-]C(=O)c1cc(N)c(cc1N)N1[C]c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3)C(=O)[O-])N.[Zn][Zn] MOFid-v1.pcu.cat0;5055200,Zn.FHQJGBKMBISESI.MEXRQARBLQIHCD.OUOFQBOWRHOUIX.MOFkey-v1.pcu
5055201,Nc1cc2c(N)ncc3c2c2c1cncc2c(c3N)N.[O-]C(=O)c1cc(N)c(cc1N)N1[C]c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3)C(=O)[O-])N.[Zn][Zn] MOFid-v1.pcu.cat1;5055201,Zn.FHQJGBKMBISESI.MEXRQARBLQIHCD.OUOFQBOWRHOUIX.MOFkey-v1.pcu
5055202,Nc1nc(N)c2c3c1cc(N)c1c3c(cc2N)cnc1N.[O-]C(=O)c1cc(N)c2c(c1)[NH2]O[C]1N2C(=O)c2c(N)c(N)c3c4c2c1c(N)c(c4C(=O)N(C3=O)c1cc(N)c(c(c1)N)C(=O)[O-])N.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(N)c(c4cc(c3N)C(=O)[O-])N.[Zn][Zn] MOFid-v1.pcu.cat0;5055202,Zn.FCHCDHLKQYRGEZ.IJBDFLHDWHUYJP.YDMMKSPHQNUPPU.MOFkey-v1.pcu
5055203,Nc1nc(N)c2c3c1cc(N)c1c3c(cc2N)cnc1N.[O-]C(=O)c1cc(N)c2c(c1)[NH2]O[C]1N2C(=O)c2c(N)c(N)c3c4c2c1c(N)c(c4C(=O)N(C3=O)c1cc(N)c(c(c1)N)C(=O)[O-])N.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(N)c(c4cc(c3N)C(=O)[O-])N.[Zn][Zn] MOFid-v1.pcu.cat1;5055203,Zn.FCHCDHLKQYRGEZ.IJBDFLHDWHUYJP.YDMMKSPHQNUPPU.MOFkey-v1.pcu
5055204,Nc1ncc2c3c1ccc1c3c(cc2N)c(nc1N)N.[O-]C(=O)c1cc2cc(N)c3c4c2c(c1)c(N)c(c4c(c(c3)C(=O)[O-])N)N.[O-]C(=O)c1ccc(c(c1)N)N1[C]c2c(N)cc3c4c2c(C1=O)c(N)c(c4C(=O)N(C3=O)c1cc(N)c(c(c1N)N)C(=O)[O-])N.[Zn][Zn] MOFid-v1.pcu.cat0;5055204,Zn.IJEGOVASBPGPRV.OUENQGXUJBYSPY.QROSHNKAKWHIEO.MOFkey-v1.pcu
5055205,OC1=N[CH]C2=C3C1=C(O)C(=C1[C]3C(=CN=C1)C=C2)O.OO[C]1N(C2=[C]C(=C(C(=C2)O)C(=O)[O-])O)C(=O)c2c3c1c(O)cc1c3c(cc2)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1O)c(O)c(c4c(c(c3)C(=O)[O-])O)O.[Zn][Zn] MOFid-v1.pcu.cat0;5055205,Zn.QHLSZNIAUUWKBA.SVBPKXVTXJHGJN.YOWBHUARRJNLSE.MOFkey-v1.pcu
5055206,OC1=N[CH]C2=C3C1=C(O)C(=C1[C]3C(=CN=C1)C=C2)O.OO[C]1N(C2=[C]C(=C(C(=C2)O)C(=O)[O-])O)C(=O)c2c3c1c(O)cc1c3c(cc2)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1O)c(O)c(c4c(c(c3)C(=O)[O-])O)O.[Zn][Zn] MOFid-v1.pcu.cat1;5055206,Zn.QHLSZNIAUUWKBA.SVBPKXVTXJHGJN.YOWBHUARRJNLSE.MOFkey-v1.pcu
5055207,OO[C]1N(C2=C(O)C=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(cc2O)C(=O)N(C1=O)c1ccc(cc1O)C(=O)[O-].OO[C]1N(C2=C(O)[CH]N=C([C]2)O)C(=O)c2c3c1c(O)c(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1ccncc1.OO[C]1N(C2=[C]C=C(C=C2O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2O)O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055207,Zn.JXXIIPCLROCGNE.UOOBZUOPZJBLLJ.VWVHOZHYNZZXIQ.MOFkey-v1.pcu
5055208,OO[C]1N(C2=C(O)C=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(cc2O)C(=O)N(C1=O)c1ccc(cc1O)C(=O)[O-].OO[C]1N(C2=C(O)C=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2O)O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=C(O)[CH]N=C([C]2)O)C(=O)c2c3c1c(O)c(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1ccncc1.OO[C]1N(C2=[C]C(=NC=C2O)O)C(=O)c2c3c1c(O)c(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1ccncc1.OO[C]1N(C2=[C]C=C(C=C2O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2O)O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055208,Zn.JXXIIPCLROCGNE.UOOBZUOPZJBLLJ.VWVHOZHYNZZXIQ.MOFkey-v1.pcu
5055209,OO[C]1N(C2=C(O)C=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(cc2O)C(=O)N(C1=O)c1ccc(cc1O)C(=O)[O-].OO[C]1N(C2=C(O)C=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2O)O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=C(O)[CH]N=C([C]2)O)C(=O)c2c3c1c(O)c(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1ccncc1.OO[C]1N(C2=[C]C(=NC=C2O)O)C(=O)c2c3c1c(O)c(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1ccncc1.[Zn][Zn] MOFid-v1.pcu.cat2;5055209,Zn.JXXIIPCLROCGNE.UOOBZUOPZJBLLJ.VWVHOZHYNZZXIQ.MOFkey-v1.pcu
5055210,OO[C]1N(C2=C(O)C=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(cc2O)C(=O)N(C1=O)c1ccc(cc1O)C(=O)[O-].OO[C]1N(C2=C(O)C=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2O)O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].OO[C]1N(C2=C(O)[CH]N=C([C]2)O)C(=O)c2c3c1c(O)c(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1ccncc1.OO[C]1N(C2=[C]C=C(C=C2O)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2O)O)C(=O)N(C1=O)c1ccc(c(c1)O)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat3;5055210,Zn.JXXIIPCLROCGNE.UOOBZUOPZJBLLJ.VWVHOZHYNZZXIQ.MOFkey-v1.pcu
5055211,OC1=[N]=C(O)c2c3c1cc(O)c1c3c(c(c2O)O)C(=N[CH]1)O.OO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])O)C(=O)[C]2c3c1ccc1=C(OO)N([C](C(=c31)C(=C2)O)OO)C1=[C]C(=C(C(=[C]1)O)C(=O)[O-])O.[O-]C(=O)c1cc2ccc3c4c2c(c1O)ccc4c(c(c3O)C(=O)[O-])O.[Zn][Zn] MOFid-v1.pcu.cat0;5055211,Zn.AQFTUDLKVCSMQH.UAGOIPBGIFSWJX.XNBRDBQSWIFRDB.MOFkey-v1.pcu
5055212,OC1=[N]=C(O)c2c3c1cc(O)c1c3c(c(c2O)O)C(=N[CH]1)O.OO[C]1C2=CC=C3[C]4C2=C(C(=O)N1C1=CC(=C(C=[C]1)C(=O)[O-])O)C=C(C4=C(N([C]3OO)C1=[C]C(=C(C(=[C]1)O)C(=O)[O-])O)OO)O.OO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])O)C(=O)[C]2c3c1ccc1=C(OO)N([C](C(=c31)C(=C2)O)OO)C1=[C]C(=C(C(=[C]1)O)C(=O)[O-])O.[O-]C(=O)c1cc2ccc3c4c2c(c1O)ccc4c(c(c3O)C(=O)[O-])O.[Zn][Zn] MOFid-v1.pcu.cat1;5055212,Zn.AQFTUDLKVCSMQH.UAGOIPBGIFSWJX.XNBRDBQSWIFRDB.MOFkey-v1.pcu
5055213,OC1=CC2=C3[C]4C1=CN=CC4=CC=C3C(=N[CH]2)O.[O-]C(=O)C1=C(O)[C]=C(C=C1)N1C(=O)c2c(O)cc3c4c2c(C1=O)c(O)c(c4C(=O)N(C3=O)c1cc(O)c(c(c1)O)C(=O)[O-])O.[OH].[O-]C(=O)c1cc2c(O)cc3c4c2c(c1O)ccc4cc(c3O)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055213,Zn.CHUCBKWWGGSXHY.IRNOUIRGWYZWJV.RCIXURPBZVDLKM.MOFkey-v1.pcu
5055214,OC1=CC2=C3[C]4C1=CN=CC4=CC=C3C(=N[CH]2)O.[O-]C(=O)C1=C(O)[C]=C(C=C1)N1C(=O)c2c(O)cc3c4c2c(C1=O)c(O)c(c4C(=O)N(C3=O)c1cc(O)c(c(c1)O)C(=O)[O-])O.[OH].[O-]C(=O)c1cc2c(O)cc3c4c2c(c1O)ccc4cc(c3O)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055214,Zn.CHUCBKWWGGSXHY.IRNOUIRGWYZWJV.RCIXURPBZVDLKM.MOFkey-v1.pcu
5055215,OO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1ccc(cc1O)C(=O)[O-].Oc1cc2C(=N[CH]c3c2c2c1[CH]N=C(c2c(c3)O)O)O.[O-]C(=O)c1cc2cc(O)c3c4c2c(c1O)ccc4cc(c3O)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055215,Zn.KCJPKEMNCZTAHL.MDFCRFVJKFBDHI.XBZFWOARJIDTKQ.MOFkey-v1.pcu
5055216,OO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(c(c2)O)C(=O)N(C1=O)c1ccc(cc1O)C(=O)[O-].Oc1cc2C(=N[CH]c3c2c2c1[CH]N=C(c2c(c3)O)O)O.[O-]C(=O)c1cc2cc(O)c3c4c2c(c1O)ccc4cc(c3O)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5055216,Zn.KCJPKEMNCZTAHL.MDFCRFVJKFBDHI.XBZFWOARJIDTKQ.MOFkey-v1.pcu
5055217,N#Cc1c(C#N)c2cnc(c3c2c2c1cncc2cc3C#N)C#N.N#Cc1c(cc2c3c1cc(C#N)c1c3c(cc2)c(c(c1)C(=O)[O-])C#N)C(=O)[O-].N#Cc1cc2cc(cc3c2c2c1cc(cc2cc3)C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055217,Zn.FIMIKCRPAUSEPM.JDLBVEUCDWZYFM.JGMOFLUWKIISSE.MOFkey-v1.pcu
5055218,N#CC1=C2[C]3C4=C(C=C(C3=C3N5[C]2OC(=C2[C]5C(=CC(=C2C#N)C(=O)[O-])C(=[N])O3)[N])C#N)[C]2N(C(=O)C4=C1)C1=CC=C([CH]C1=C(O2)[N])C(=O)[O-].N#Cc1c2cc(cc3c2c2c(c1C#N)cc(cc2cc3)C(=O)[O-])C(=O)[O-].N#Cc1nc(C#N)c2c3c1cc(C#N)c1c3c(c(c2C#N)C#N)cnc1C#N.[Zn][Zn] MOFid-v1.pcu.cat0;5055218,Zn.CSVPCUQKVYPWHW.UCEPMZGWQIZTJA.VGERMSDFNGEJBB.MOFkey-v1.pcu
5055219,N#CC1=C(C=C2[C]3C1=C([N])OC1=C4c5c([C](N31)OC2=[N])c1cc2c5[C](C3C54C(=[N])C46C5([N])C4(C3=[N])c3cc(cc4C5C1([N])C5c1c(-c34)c6cc(c1)C(=O)[O-])C(=O)[O-])C(=O)N1[C]2OC(=C2C1=CC=C([CH]2)C(=O)[O-])[N])C(=O)[O-].N#CC1=C(C=C2[C]3C1=C([N])O[C]1N3C(=c3c4=C1C15C6[C]7c4c(cc3C3([N])C4C3c3c8-c9c(C%10(C5(C%10(C1=[N])c8cc(c3)C(=O)[O-])[N])C6=[N])cc(cc49)C(=O)[O-])[C]1OC(=C3C(=CC=C([CH]3)C(=O)[O-])N1C7=O)[N])OC2=[N])C(=O)[O-].N#Cc1nc(C#N)c2c3c1cc(C#N)c1c3c(c(c2C#N)C#N)cnc1C#N.[Zn][Zn] MOFid-v1.fsc.cat0;5055219,Zn.CSVPCUQKVYPWHW.KJNXLWOHFRVYKX.MOFkey-v1.fsc
5055220,* MOFid-v1.NA.NAno_mof;5055220,NA.MISSING_LINKERS.MOFkey-v1
5055221,* MOFid-v1.NA.NA;5055221,
5055222,* MOFid-v1.NA.NA;5055222,
5055223,CCOc1cc(c(cc1C(=O)[O-])OCC)N1C(=O)c2cc(OCC)c3c4c2c(C1=O)c(OCC)cc4C(=O)N(C3=O)c1ccc(c(c1OCC)OCC)C(=O)[O-].CCOc1nccc(c1O[CH2])N1C(=O)c2c(OCC)cc3c4c2c(C1=O)c(O[CH2])c(c4C(=O)N(C3=O)c1c(OCC)cncc1OCC)OCC.[Zn][Zn] MOFid-v1.pcu.cat0;5055223,Zn.NBYBXOKCXBBPSI.SUDAKOLWQIKMLR.MOFkey-v1.pcu
5055224,CCOc1cc2C(=NC(=O)c3c2c2c1[CH]N=C(c2cc3)OCC)OCC.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5055224,Zn.AUGWXPPQAULIDB.OTAJGWQCQIEFEV.MOFkey-v1.pcu
5055225,* MOFid-v1.NA.NA;5055225,
5055226,N=NC1=C(N=N)C2=CN=CC3=C(C4=C5C(=C1[CH]N=C5[N]NN[N]4)[C]23)N=N.N=Nc1c(C(=O)[O-])c2N3N[NH]3[N]c3c2c2c1ccc1c2c(c3N=N)c(c(c1)C(=O)[O-])N=N.N=Nc1c2=C3ON([NH])c4c5N3C(=c3c2c2c(c1N=N)c1on([NH])c6c7N1c(c2cc3)on(c7cc(c6)C(=O)[O-])[NH])ON[N]c5cc1c4[N]NOC1=O.[Zn][Zn] MOFid-v1.pcu.cat0;5055226,Zn.CQIZNJQUDLQLJT.LDLFDBORAJHXKE.XJHBQTNPXGSJCU.MOFkey-v1.pcu
5055227,N=NC1=C(N=N)C2=CN=CC3=C(C4=C5C(=C1[CH]N=C5[N]NN[N]4)[C]23)N=N.N=Nc1c(C(=O)[O-])c2N3N[NH]3[N]c3c2c2c1ccc1c2c(c3N=N)c(c(c1)C(=O)[O-])N=N.N=Nc1c2=C3ON([NH])c4c5N3C(=c3c2c2c(c1N=N)c1on([NH])c6c7N1c(c2cc3)on(c7cc(c6)C(=O)[O-])[NH])ON[N]c5cc1c4[N]NOC1=O.[Zn][Zn] MOFid-v1.pcu.cat1;5055227,Zn.CQIZNJQUDLQLJT.LDLFDBORAJHXKE.XJHBQTNPXGSJCU.MOFkey-v1.pcu
5055228,N=Nc1c(C(=O)[O-])c(N=N)c2c3c1ccc1c3c(c(c2)N=N)c(c(c1)C(=O)[O-])N=N.[Zn][Zn] MOFid-v1.ERROR,UNKNOWN.cat0;5055228,Zn.UZJABCBVHMVANK.MOFkey-v1.ERROR
