5062108,* MOFid-v1.NA.NA;5062108,
5062664,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat3;5062664,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062669,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062669,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062670,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat1;5062670,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062671,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat2;5062671,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062672,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat3;5062672,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062677,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062677,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062678,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat1;5062678,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062679,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat2;5062679,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062680,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat3;5062680,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062697,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062697,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062698,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat1;5062698,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062699,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat2;5062699,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062700,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat3;5062700,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062701,[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat0;5062701,Cu.IVHBREJLPGXBAS.RXOHFPCZGPKIRD.SSNMISUJOQAFRR.MOFkey-v1.pcu
5062702,[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat1;5062702,Cu.IVHBREJLPGXBAS.RXOHFPCZGPKIRD.SSNMISUJOQAFRR.MOFkey-v1.pcu
5062703,[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat0;5062703,Cu.IVHBREJLPGXBAS.RXOHFPCZGPKIRD.SSNMISUJOQAFRR.MOFkey-v1.pcu
5062704,[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat1;5062704,Cu.IVHBREJLPGXBAS.RXOHFPCZGPKIRD.SSNMISUJOQAFRR.MOFkey-v1.pcu
5062705,Fc1nc(F)c2c(c1F)cncc2F.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(F)c2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat0;5062705,Cu.GBBKBMBUIDBFFD.IVHBREJLPGXBAS.RKSGSRGPKMCZLQ.MOFkey-v1.pcu
5062706,Fc1nc(F)c2c(c1F)cncc2F.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(F)c2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat1;5062706,Cu.GBBKBMBUIDBFFD.IVHBREJLPGXBAS.RKSGSRGPKMCZLQ.MOFkey-v1.pcu
5062707,N#CC#CC#N.[Cu][Cu].[O-]C(=O)c1cc(F)c2c(c1F)ccc(c2F)C(=O)[O-].[O-]C(=O)c1ccc2c(c1F)cc(c(c2F)C(=O)[O-])F MOFid-v1.pcu.cat0;5062707,Cu.LHEPVCCEQXRZQS.YEQTXUBATZHFCG.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062708,N#CC#CC#N.[Cu][Cu].[O-]C(=O)c1cc(F)c2c(c1F)ccc(c2F)C(=O)[O-].[O-]C(=O)c1ccc2c(c1F)cc(c(c2F)C(=O)[O-])F MOFid-v1.pcu.cat1;5062708,Cu.LHEPVCCEQXRZQS.YEQTXUBATZHFCG.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062709,N#CC#CC#N.[Cu][Cu].[O-]C(=O)c1cc(F)c2c(c1F)ccc(c2F)C(=O)[O-].[O-]C(=O)c1ccc2c(c1F)cc(c(c2F)C(=O)[O-])F MOFid-v1.pcu.cat2;5062709,Cu.LHEPVCCEQXRZQS.YEQTXUBATZHFCG.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062710,Fc1nc(F)c(c2c1c(F)c(nc2F)F)F.[Cu][Cu].[O-]C(=O)c1ccc2c(c1)ccc(c2F)C(=O)[O-].[O-]C(=O)c1ccc2c(c1F)c(F)c(c(c2F)C(=O)[O-])F MOFid-v1.pcu.cat0;5062710,Cu.HVEQAMVNGUQMHD.ZPODTSBRESQCJO.ZSLRLZAOXLZYGA.MOFkey-v1.pcu
5062711,Fc1nc(F)c(c2c1c(F)c(nc2F)F)F.[Cu][Cu].[O-]C(=O)c1ccc2c(c1)ccc(c2F)C(=O)[O-].[O-]C(=O)c1ccc2c(c1F)c(F)c(c(c2F)C(=O)[O-])F MOFid-v1.pcu.cat1;5062711,Cu.HVEQAMVNGUQMHD.ZPODTSBRESQCJO.ZSLRLZAOXLZYGA.MOFkey-v1.pcu
5062712,Fc1ncc2c(c1)cncc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(F)c2c(c1)cc(c(c2)C(=O)[O-])F MOFid-v1.pcu.cat0;5062712,Cu.IVHBREJLPGXBAS.OXGUZBHOIASOJI.QLMWLJGRQBLTMG.MOFkey-v1.pcu
5062713,Fc1ncc2c(c1)cncc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(F)c2c(c1)cc(c(c2)C(=O)[O-])F MOFid-v1.pcu.cat1;5062713,Cu.IVHBREJLPGXBAS.OXGUZBHOIASOJI.QLMWLJGRQBLTMG.MOFkey-v1.pcu
5062714,Fc1nc(F)c2c(c1)c(F)ncc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2cc(F)c(c(c2c(c1F)F)F)C(=O)[O-] MOFid-v1.pcu.cat0;5062714,Cu.GSCNTQVBVLVFGT.GVDLZYRSCYOGMW.IVHBREJLPGXBAS.MOFkey-v1.pcu
5062715,Fc1nc(F)c2c(c1)c(F)ncc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2cc(F)c(c(c2c(c1F)F)F)C(=O)[O-] MOFid-v1.pcu.cat1;5062715,Cu.GSCNTQVBVLVFGT.GVDLZYRSCYOGMW.IVHBREJLPGXBAS.MOFkey-v1.pcu
5062716,Clc1nc(Cl)c(c2c1ccnc2Cl)Cl.[Cu][Cu].[O-]C(=O)c1cc(Cl)c2=C(Cl)C(=[C]C(=c2c1)Cl)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2Cl)C(=O)[O-])Cl MOFid-v1.pcu.cat0;5062716,Cu.AMUMKMINRACPMY.PFWYDERKDQYYEG.SRCHZLGIKZKCSV.MOFkey-v1.pcu
5062717,Clc1nc(Cl)c(c2c1ccnc2Cl)Cl.[Cu][Cu].[O-]C(=O)c1cc(Cl)c2=C(Cl)C(=[C]C(=c2c1)Cl)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2Cl)C(=O)[O-])Cl MOFid-v1.pcu.cat1;5062717,Cu.AMUMKMINRACPMY.PFWYDERKDQYYEG.SRCHZLGIKZKCSV.MOFkey-v1.pcu
5062718,Clc1cc2cnccc2c(n1)Cl.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c(Cl)c(c(c2)C(=O)[O-])Cl MOFid-v1.pcu.cat0;5062718,Cu.IVHBREJLPGXBAS.UWNZVORGLNKFGL.WWBROSXXVTYKBS.MOFkey-v1.pcu
5062719,Clc1cc2cnccc2c(n1)Cl.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c(Cl)c(c(c2)C(=O)[O-])Cl MOFid-v1.pcu.cat1;5062719,Cu.IVHBREJLPGXBAS.UWNZVORGLNKFGL.WWBROSXXVTYKBS.MOFkey-v1.pcu
5062720,Clc1ncc2c(c1)c(Cl)ncc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(Cl)c2c(c1Cl)cc(c(c2Cl)C(=O)[O-])Cl MOFid-v1.pcu.cat0;5062720,Cu.GCVXNOUAOAFZLN.IVHBREJLPGXBAS.PXSKNYXKVVADTH.MOFkey-v1.pcu
5062721,Clc1ncc2c(c1)c(Cl)ncc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(Cl)c2c(c1Cl)cc(c(c2Cl)C(=O)[O-])Cl MOFid-v1.pcu.cat1;5062721,Cu.GCVXNOUAOAFZLN.IVHBREJLPGXBAS.PXSKNYXKVVADTH.MOFkey-v1.pcu
5062722,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2cc(Cl)c(c(c2c(c1Cl)Cl)Cl)C(=O)[O-] MOFid-v1.pcu.cat0;5062722,Cu.IVHBREJLPGXBAS.OGCYAZYKEGPNTF.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062723,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2cc(Cl)c(c(c2c(c1Cl)Cl)Cl)C(=O)[O-] MOFid-v1.pcu.cat1;5062723,Cu.IVHBREJLPGXBAS.OGCYAZYKEGPNTF.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062724,Clc1nc(Cl)c(c2c1ccnc2)Cl.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2Cl)C(=O)[O-])Cl MOFid-v1.pcu.cat0;5062724,Cu.AMUMKMINRACPMY.IVHBREJLPGXBAS.RAVPYIOGWMYIQV.MOFkey-v1.pcu
5062725,Clc1nc(Cl)c(c2c1ccnc2)Cl.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2Cl)C(=O)[O-])Cl MOFid-v1.pcu.cat1;5062725,Cu.AMUMKMINRACPMY.IVHBREJLPGXBAS.RAVPYIOGWMYIQV.MOFkey-v1.pcu
5062726,Brc1cc2cnccc2c(n1)Br.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c(Br)cc(c2Br)C(=O)[O-] MOFid-v1.pcu.cat0;5062726,Cu.HNRJTEFGVZPCQE.IVHBREJLPGXBAS.XFIFUDXSSBTBJK.MOFkey-v1.pcu
5062727,Brc1cc2cnccc2c(n1)Br.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c(Br)cc(c2Br)C(=O)[O-] MOFid-v1.pcu.cat1;5062727,Cu.HNRJTEFGVZPCQE.IVHBREJLPGXBAS.XFIFUDXSSBTBJK.MOFkey-v1.pcu
5062728,Brc1nc(Br)c2c(c1)c(Br)ncc2Br.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2cc(Br)c(c(c2c(c1Br)Br)Br)C(=O)[O-] MOFid-v1.pcu.cat0;5062728,Cu.IVHBREJLPGXBAS.OLUSGMANNVNFCD.VOPCWYWSYACIPU.MOFkey-v1.pcu
5062729,[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2ccc(c(c2cc1Br)Br)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat0;5062729,Cu.IVHBREJLPGXBAS.OAIVRPBMSBFJPG.SSNMISUJOQAFRR.MOFkey-v1.pcu
5062730,[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2ccc(c(c2cc1Br)Br)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat1;5062730,Cu.IVHBREJLPGXBAS.OAIVRPBMSBFJPG.SSNMISUJOQAFRR.MOFkey-v1.pcu
5062731,Brc1nc(Br)c2c(c1)c(Br)ncc2Br.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(Br)c2c(c1Br)c(Br)cc(c2Br)C(=O)[O-] MOFid-v1.pcu.cat0;5062731,Cu.IVHBREJLPGXBAS.MLZIDVXFDAXMCQ.VOPCWYWSYACIPU.MOFkey-v1.pcu
5062732,Brc1nc(Br)c2c(c1)c(Br)ncc2Br.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(Br)c2c(c1Br)c(Br)cc(c2Br)C(=O)[O-] MOFid-v1.pcu.cat1;5062732,Cu.IVHBREJLPGXBAS.MLZIDVXFDAXMCQ.VOPCWYWSYACIPU.MOFkey-v1.pcu
5062733,Brc1cncc2c1cncc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2Br)C(=O)[O-])Br MOFid-v1.pcu.cat0;5062733,Cu.BYHMQKFXGCEQTO.IVHBREJLPGXBAS.VMGULWYDOYMXMH.MOFkey-v1.pcu
5062734,Brc1cncc2c1cncc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2Br)C(=O)[O-])Br MOFid-v1.pcu.cat1;5062734,Cu.BYHMQKFXGCEQTO.IVHBREJLPGXBAS.VMGULWYDOYMXMH.MOFkey-v1.pcu
5062735,Cc1ncc2c(c1)c(C)ncc2C.[Cu][Cu].[O-]C(=O)c1cc2c(C)c(C)c(c(c2cc1C)C)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2C)C(=O)[O-] MOFid-v1.pcu.cat0;5062735,Cu.RSZZOYYYZOWNCO.WCRGERNKQCTLJH.WSSAHNIRWFDNCI.MOFkey-v1.pcu
5062736,Cc1ncc2c(c1)c(C)ncc2C.[Cu][Cu].[O-]C(=O)c1cc2c(C)c(C)c(c(c2cc1C)C)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2C)C(=O)[O-] MOFid-v1.pcu.cat1;5062736,Cu.RSZZOYYYZOWNCO.WCRGERNKQCTLJH.WSSAHNIRWFDNCI.MOFkey-v1.pcu
5062737,Cc1ncc2c(c1)cncc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1c(C)c(C)c2c(c1C)cc(c(c2C)C(=O)[O-])C MOFid-v1.pcu.cat0;5062737,Cu.FDEJPNNBSWXBGI.IVHBREJLPGXBAS.SWWSCADSYNCHBJ.MOFkey-v1.pcu
5062738,Cc1ncc2c(c1)cncc2.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1c(C)c(C)c2c(c1C)cc(c(c2C)C(=O)[O-])C MOFid-v1.pcu.cat1;5062738,Cu.FDEJPNNBSWXBGI.IVHBREJLPGXBAS.SWWSCADSYNCHBJ.MOFkey-v1.pcu
5062739,[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2cc(C)c(cc2cc1C)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat0;5062739,Cu.IVHBREJLPGXBAS.SSNMISUJOQAFRR.ZLXXUWLAHOWTJQ.MOFkey-v1.pcu
5062740,[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2cc(C)c(cc2cc1C)C(=O)[O-].c1ncc2c(c1)cncc2 MOFid-v1.pcu.cat1;5062740,Cu.IVHBREJLPGXBAS.SSNMISUJOQAFRR.ZLXXUWLAHOWTJQ.MOFkey-v1.pcu
5062741,Cc1nc(C)c2c(c1)c(C)ncc2C.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2ccc(c(c2cc1C)C)C(=O)[O-] MOFid-v1.pcu.cat0;5062741,Cu.IVHBREJLPGXBAS.KIBPCQKFEZIIJA.YMIASJYOBMRKPV.MOFkey-v1.pcu
5062742,Cc1nc(C)c2c(c1)c(C)ncc2C.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2ccc(c(c2cc1C)C)C(=O)[O-] MOFid-v1.pcu.cat1;5062742,Cu.IVHBREJLPGXBAS.KIBPCQKFEZIIJA.YMIASJYOBMRKPV.MOFkey-v1.pcu
5062743,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(C)c2c(c1)c(C)cc(c2)C(=O)[O-] MOFid-v1.pcu.cat0;5062743,Cu.IVHBREJLPGXBAS.KYNMYXAEDAHLAA.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062744,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(C)c2c(c1)c(C)cc(c2)C(=O)[O-] MOFid-v1.pcu.cat1;5062744,Cu.IVHBREJLPGXBAS.KYNMYXAEDAHLAA.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062745,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(C)c2c(c1)c(C)cc(c2)C(=O)[O-] MOFid-v1.pcu.cat2;5062745,Cu.IVHBREJLPGXBAS.KYNMYXAEDAHLAA.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062746,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(C)c2c(c1)c(C)cc(c2)C(=O)[O-] MOFid-v1.pcu.cat3;5062746,Cu.IVHBREJLPGXBAS.KYNMYXAEDAHLAA.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062747,CCc1cc2cc(C(=O)[O-])c(cc2cc1C(=O)[O-])CC.CCc1cc2cc(cc(c2cc1C(=O)[O-])CC)C(=O)[O-].CCc1ncc2c(c1)c(CC)ncc2.[Cu][Cu] MOFid-v1.pcu.cat0;5062747,Cu.NVRMVJRYXACSJA.OVNDXTOMIRIRGX.YZFMJYIWXRXQMT.MOFkey-v1.pcu
5062748,CCC1=C([C]=Cc2c1ccc(c2)C(=O)[O-])C(=O)[O-].CCc1cc2=CC(=[C]C=c2cc1C(=O)[O-])C(=O)[O-].N#CC#CC#N.[Cu][Cu] MOFid-v1.pcu.cat0;5062748,Cu.NOCPPDWJUHPMES.ODNBUVXVOQWRAC.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062749,CCC1=C([C]=Cc2c1ccc(c2)C(=O)[O-])C(=O)[O-].CCC1=c2ccc(cc2=C[C]=C1C(=O)[O-])C(=O)[O-].CCc1cc2=CC(=[C]C=c2cc1C(=O)[O-])C(=O)[O-].CCc1cc2C=C([C]=Cc2cc1C(=O)[O-])C(=O)[O-].N#CC#CC#N.[Cu][Cu] MOFid-v1.pcu.cat1;5062749,Cu.NOCPPDWJUHPMES.ODNBUVXVOQWRAC.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062750,CCC1=C([C]=Cc2c1ccc(c2)C(=O)[O-])C(=O)[O-].CCc1cc2=CC(=[C]C=c2cc1C(=O)[O-])C(=O)[O-].CCc1cc2C=C([C]=Cc2cc1C(=O)[O-])C(=O)[O-].N#CC#CC#N.[Cu][Cu] MOFid-v1.pcu.cat2;5062750,Cu.NOCPPDWJUHPMES.ODNBUVXVOQWRAC.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062751,CCc1ncc2c(c1)c(CC)nc(c2CC)CC.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062751,Cu.HJCQSLLKQZSOPO.IVHBREJLPGXBAS.MOFkey-v1.pcu
5062752,CCc1ncc2c(c1)c(CC)nc(c2CC)CC.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat1;5062752,Cu.HJCQSLLKQZSOPO.IVHBREJLPGXBAS.MOFkey-v1.pcu
5062753,CCc1ncc2c(c1CC)cncc2CC.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O][C]c1cc2c(CC)c(CC)c(cc2c(c1CC)CC)C(=O)[O-].[O] MOFid-v1.pcu.cat0;5062753,Cu.FXAOIGCLZFYLFH.IVHBREJLPGXBAS.XDAIIWINWXVFQF.MOFkey-v1.pcu
5062754,CCc1cc2c(cc1C(=O)[O-])ccc(c2CC)C(=O)[O-].CCc1nc(CC)cc2c1cc(CC)nc2CC.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062754,Cu.AWWGALRWNKVTDD.GWYGZICVXBDCRM.IVHBREJLPGXBAS.MOFkey-v1.pcu
5062755,CCCC1=[C]c2c(C=N1)cc(nc2CCC)CCC.CCCc1cc2c(cc1C(=O)[O-])ccc(c2C[CH2])C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062755,Cu.IVHBREJLPGXBAS.RNPYUUVPDFWFJH.VQLBWLGBBDUSEI.MOFkey-v1.pcu
5062756,CCCc1cc2c(cc1C(=O)[O-])ccc(c2CCC)C(=O)[O-].CCCc1ncc(c2c1ccnc2)CCC.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062756,Cu.AODARIJRQZQGJL.IPYBEYBAHGGIND.IVHBREJLPGXBAS.MOFkey-v1.pcu
5062757,CCCc1cc(C(=O)[O-])c(c2c1c(CCC)c(cc2)C(=O)[O-])CCC.CCCc1nccc2c1ccnc2C[CH2].[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062757,Cu.HFXRNOZEPFPURY.IVHBREJLPGXBAS.MHKPWNYQBOFPSC.MOFkey-v1.pcu
5062758,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062758,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062759,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat1;5062759,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062760,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat2;5062760,Cu.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062761,CCCc1cc2c(cc1C(=O)[O-])ccc(c2CCC)C(=O)[O-].N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062761,Cu.IPYBEYBAHGGIND.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062762,CCCc1cc2c(cc1C(=O)[O-])ccc(c2CCC)C(=O)[O-].N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat1;5062762,Cu.IPYBEYBAHGGIND.IVHBREJLPGXBAS.ZEHZNAXXOOYTJM.MOFkey-v1.pcu
5062763,Nc1ncc2c(c1)c(N)nc(c2N)N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat0;5062763,Cu.IVHBREJLPGXBAS.RXOHFPCZGPKIRD.VGWCQMAKLMHXHQ.MOFkey-v1.pcu
5062764,Nc1ncc2c(c1)c(N)nc(c2N)N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-] MOFid-v1.pcu.cat1;5062764,Cu.IVHBREJLPGXBAS.RXOHFPCZGPKIRD.VGWCQMAKLMHXHQ.MOFkey-v1.pcu
5062765,Nc1nc(N)c2c(c1)c(N)ncc2N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2N)C(=O)[O-])N MOFid-v1.pcu.cat0;5062765,Cu.IVHBREJLPGXBAS.KXNVUYPYLRKPQA.NVHAWKDJRZQOIP.MOFkey-v1.pcu
5062766,Nc1nc(N)c2c(c1)c(N)ncc2N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2N)C(=O)[O-])N MOFid-v1.pcu.cat1;5062766,Cu.IVHBREJLPGXBAS.KXNVUYPYLRKPQA.NVHAWKDJRZQOIP.MOFkey-v1.pcu
5062767,Nc1nc(N)c(c2c1ccnc2)N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2c(N)c(N)c(c(c2cc1N)N)C(=O)[O-] MOFid-v1.pcu.cat0;5062767,Cu.IVHBREJLPGXBAS.WNNVLDGDQFLHFV.ZZZLUUGRKLMUMC.MOFkey-v1.pcu
5062768,Nc1nc(N)c(c2c1ccnc2)N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2c(N)c(N)c(c(c2cc1N)N)C(=O)[O-] MOFid-v1.pcu.cat1;5062768,Cu.IVHBREJLPGXBAS.WNNVLDGDQFLHFV.ZZZLUUGRKLMUMC.MOFkey-v1.pcu
