filename	mofkey
YUZPEQ_clean.cif	Zn.XHAULUMYJAUUQJ.MOFkey-v1.ERROR
YUZPIU_clean.cif	Zn.CKAPJQQCTOPSJF.MOFkey-v1.ERROR
YUZPOA_clean.cif	Zn.VOFGPCJRECZJLV.MOFkey-v1.ERROR
YUZRAO_clean.cif	Co.KKEYFWRCBNTPAC.QTBSBXVTEAMEQO.SXPIJEWOGWSJAA.MOFkey-v1.ERROR
YUZRES_clean.cif	Co.KKEYFWRCBNTPAC.QTBSBXVTEAMEQO.SXPIJEWOGWSJAA.MOFkey-v1.ERROR
YUZRIW_clean.cif	Co.KKEYFWRCBNTPAC.QTBSBXVTEAMEQO.SXPIJEWOGWSJAA.MOFkey-v1.ERROR
YUZXAT_clean.cif	Zn.KKEYFWRCBNTPAC.OTPHKFZNHRRWOG.MOFkey-v1.UNKNOWN
YUZYAU_clean.cif	Zn.KKEYFWRCBNTPAC.MOFkey-v1.kgm
ZABQIC_ion_b.cif	Ag.KBUUKJDGRPYVKI.MOFkey-v1.ths
ZACHET_clean.cif	Zn.VEBUOOBGPZWCFE.MOFkey-v1.UNKNOWN
ZACHIX_clean.cif	Cu.QMKYBPDZANOJGF.MOFkey-v1.tbo
ZADDAJ_clean.cif	LiFe.MUBZPKHOEPUJKR.MOFkey-v1.UNKNOWN
ZADQUT_clean.cif	Cu.LUVUXZADOSSJSD.MOFkey-v1.ERROR
ZADRAA_clean.cif	Cu.LUVUXZADOSSJSD.MOFkey-v1.ERROR
ZADREE_clean.cif	Cu.LUVUXZADOSSJSD.MOFkey-v1.ERROR
ZADROO_clean.cif	Cu.LUVUXZADOSSJSD.MOFkey-v1.ERROR
ZADWIN_clean.cif	Sr.DTQVDTLACAAQTR.MOFkey-v1.UNKNOWN
ZAFWUB_clean.cif	Tb.VZCYOOQTPOCHFL.MOFkey-v1.fcu
ZAFXAI_clean.cif	Y.VZCYOOQTPOCHFL.MOFkey-v1.fcu
ZAGFOF_clean.cif	Co.MTLPBQYRVAWPQH.NWHZQELJCLSKNV.MOFkey-v1.bct
ZAGHAT_clean.cif	Sc.QTBSBXVTEAMEQO.MOFkey-v1.qtz
ZAGYUE_clean.cif	Zn.DXNBXIFFCPRQAI.DYYNPCCFZFTHSU.NEQFBGHQPUXOFH.MOFkey-v1.MISMATCH
ZAHKUR_clean.cif	Cu.CIJLJHLXXKKPBH.SSAYTINUCCRGDR.ZHVMAOREXIOXJP.MOFkey-v1.ERROR
ZAHLAY_clean.cif	Cu.ZHVMAOREXIOXJP.MOFkey-v1.ERROR
ZAHLEC_clean.cif	Cu.LFIDZIWWYNTQOQ.MOFkey-v1.lvt
ZAHLIG_clean.cif	Cu.DZLGZIGLHCRIMF.MOFkey-v1.sql
ZALDUO_clean.cif	NiW.JEVCWSUVFOYBFI.MOFkey-v1.ERROR
ZALFAW_clean.cif	NiW.JEVCWSUVFOYBFI.MOFkey-v1.ERROR
ZALGEB_clean.cif	NaAlMoEu.PVNIIMVLHYAWGP.QTBSBXVTEAMEQO.MOFkey-v1.ERROR
ZALLEG_clean.cif	Tb.NEQFBGHQPUXOFH.MOFkey-v1.fcu
ZALMIL_clean.cif	Co.NKUFFYFOBGGDTP.ZPAKUZKMGJJMAA.MOFkey-v1.ERROR
ZALREM_clean.cif	Cd.GRYHAGOZZMMYAO.MOFkey-v1.UNKNOWN
ZAQWEW_clean.cif	KCd.FNRUZFZAZGMRSA.MOFkey-v1.UNKNOWN
ZARFOQ_clean.cif	Zn.PMKLYVPUPXJQAX.SARRVHWCRYGZEU.UIPBILQVWBLHGF.UQJYSRJEECRBBA.MOFkey-v1.ERROR
ZARLEL_clean.cif	Zn.NIJMZBWVSRWZFZ.MOFkey-v1.ERROR
ZARLIP_clean.cif	Zn.NIJMZBWVSRWZFZ.MOFkey-v1.wys
ZARLOV_clean.cif	Zn.BJFLSHMHTPAZHO.QMKYBPDZANOJGF.MOFkey-v1.UNKNOWN
ZARLUB_charged.cif	Zn.BJFLSHMHTPAZHO.QMKYBPDZANOJGF.MOFkey-v1.UNKNOWN
ZARMAI_charged.cif	Zn.CYTYYSXXRQCAGV.QMKYBPDZANOJGF.MOFkey-v1.UNKNOWN
ZARPUF_clean.cif	U.PKCTWCKZSHPIEA.MOFkey-v1.qtz-h
ZARQAM_clean.cif	KU.PKCTWCKZSHPIEA.MOFkey-v1.UNKNOWN
ZARTAP02_clean.cif	Fe.ZZXJNTWAOKZUBX.MOFkey-v1.UNKNOWN
ZARTAP03_clean.cif	Fe.TUSPQFBMQKZVAL.MOFkey-v1.UNKNOWN
ZARTAP04_clean.cif	Fe.DGTUXAZKYKETMG.QHYKEKLOIPLPQV.MOFkey-v1.sdb
ZARTAP05_clean.cif	Fe.DGTUXAZKYKETMG.QHYKEKLOIPLPQV.MOFkey-v1.sdb
ZARVIZ_clean.cif	
ZARZAV_clean.cif	Zn.DQRKTVIJNCVZAX.WFNRNCNCXRGUKN.MOFkey-v1.dia
ZASJAG_clean.cif	Cd.VFLSZZOUUGUMJV.MOFkey-v1.UNKNOWN
ZASTUK_clean.cif	Mn.HAMZDAPGNZNQHI.MOFkey-v1.UNKNOWN
ZASWOF_clean.cif	Np.WBXYQRLPGDVDPC.MOFkey-v1.ERROR
ZAVMIU_clean.cif	MnRu.BVKZGUZCCUSVTD.MOFkey-v1.ERROR
ZAVPET_clean.cif	La.MKKODOYJRMAENI.MOFkey-v1.UNKNOWN
ZAVPIX_clean.cif	Ce.MKKODOYJRMAENI.MOFkey-v1.UNKNOWN
ZAVPOD_clean.cif	Pr.MKKODOYJRMAENI.MOFkey-v1.UNKNOWN
ZAVPUJ_clean.cif	Nd.MKKODOYJRMAENI.MOFkey-v1.UNKNOWN
ZAVQAQ_clean.cif	Sm.MKKODOYJRMAENI.MOFkey-v1.UNKNOWN
ZAVQEU_clean.cif	Eu.MKKODOYJRMAENI.MOFkey-v1.UNKNOWN
ZAVQIY_clean.cif	Gd.MKKODOYJRMAENI.MOFkey-v1.UNKNOWN
ZAVQOE_clean.cif	Tb.MKKODOYJRMAENI.MOFkey-v1.UNKNOWN
ZAVQUK_clean.cif	Dy.MKKODOYJRMAENI.MOFkey-v1.UNKNOWN
ZAVRAR_clean.cif	Ho.MKKODOYJRMAENI.MOFkey-v1.UNKNOWN
ZAVREV_clean.cif	Er.MKKODOYJRMAENI.MOFkey-v1.UNKNOWN
ZAVRIZ_clean.cif	Tm.MKKODOYJRMAENI.MOFkey-v1.UNKNOWN
ZAWLEQ_clean.cif	Ca.IUMWQLKNPAXGMY.MOFkey-v1.sql
ZAXLUH_clean.cif	Rb.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
ZAXQOG_clean.cif	Cu.YEYHFKBVNARCNE.MOFkey-v1.pts
ZAXQUM_charged.cif	Cu.YEYHFKBVNARCNE.MOFkey-v1.pts
ZAXTAV_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ZAXWAY_clean.cif	AgEu.ODDBYADYQHLCGH.MOFkey-v1.dia
ZAXWEC_clean.cif	AgYb.ODDBYADYQHLCGH.MOFkey-v1.dia
ZAYJOA_charged.cif	CeW.NIPZZXUFJPQHNH.MOFkey-v1.ERROR
ZAYJUG_clean.cif	PrW.NIPZZXUFJPQHNH.MOFkey-v1.ERROR
ZAYKAN_charged.cif	NdW.NIPZZXUFJPQHNH.MOFkey-v1.ERROR
ZAYKER_charged.cif	SmW.NIPZZXUFJPQHNH.MOFkey-v1.ERROR
ZAZBUZ_clean.cif	Cu.KKEYFWRCBNTPAC.MOFkey-v1.ERROR
ZEBMAW_clean.cif	Ce.SVQPJYAUEQAOEU.MOFkey-v1.flu
ZEBMEA_clean.cif	Eu.WWUHRENENNMQDQ.MOFkey-v1.flu
ZECKID_clean.cif	Cu.BKXMVTWVUQBDEP.MOFkey-v1.dia-f
ZECKOJ_clean.cif	Cu.BKXMVTWVUQBDEP.MOFkey-v1.dia-f
ZECYEN_clean.cif	Ag.BGYBONWLWSMGNV.HPFYXMVIRAKODK.IZRVFXZBIKGWRB.MBXLVWBGLJQNNP.MOFkey-v1.ERROR
ZEDHIB_clean.cif	Zn.QQVIHTHCMHWDBS.WXKKZVDZGCWAKY.MOFkey-v1.UNKNOWN
ZEDLOL_clean.cif	Cd.KSKRMVDQFKOPBS.OSWWXNWCSXPFJO.MOFkey-v1.UNKNOWN
ZEDQEG_clean.cif	Ca.AQKMVPKQGCQSRM.MOFkey-v1.UNKNOWN
ZEDQOQ_clean.cif	Sr.AQKMVPKQGCQSRM.MOFkey-v1.UNKNOWN
ZEDRAD_clean.cif	Ba.AQKMVPKQGCQSRM.MOFkey-v1.flu
ZEDROR_clean.cif	Zn.KKEYFWRCBNTPAC.XHYVDANPNOEOPC.MOFkey-v1.pcu
ZEDVIP_charged.cif	Eu.KKEYFWRCBNTPAC.MOFkey-v1.gra
ZEDVOV_charged.cif	Nd.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
ZEDVUB_charged.cif	Sm.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
ZEDWAI_charged.cif	Tb.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
ZEDZAL01_clean.cif	Pr.SATWKVZGMWCXOJ.MOFkey-v1.tsa
ZEDZAL_clean.cif	Pr.SATWKVZGMWCXOJ.MOFkey-v1.tsa
ZEFLAZ01_clean.cif	Co.FQIUCPGDKPXSLL.MOFkey-v1.ERROR
ZEFVEN_clean.cif	CoSm.MUBZPKHOEPUJKR.PIPQOFRJDBZPFR.MOFkey-v1.ERROR
ZEFVIR_clean.cif	CoPr.MUBZPKHOEPUJKR.PIPQOFRJDBZPFR.MOFkey-v1.ERROR
ZEFVOX_clean.cif	CoNd.MUBZPKHOEPUJKR.PIPQOFRJDBZPFR.MOFkey-v1.ERROR
ZEGSUB_clean.cif	Ca.PAVQGHWQOQZQEH.MOFkey-v1.ERROR
ZEJCUO_clean.cif	Mn.QFHXNJGQBHTFNU.MOFkey-v1.UNKNOWN
ZEKRIS_clean.cif	Li.MXBBZODCMBYDCL.MOFkey-v1.UNKNOWN
ZEKROY_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ZELQAK_clean.cif	Zn.ZKAFQBJOQQWNOB.MOFkey-v1.pts
ZELREP_clean.cif	Cd.WCOMBODRBKOFOW.MOFkey-v1.ERROR
ZELROZ_manual.cif	Zn.CVWDKBHAUIZWAY.MOFkey-v1.pcu
ZERNIV_clean.cif	Tb.ORPRULFZPAZQBQ.MOFkey-v1.ERROR
ZERNOB_clean.cif	Ho.ORPRULFZPAZQBQ.MOFkey-v1.ERROR
ZERNUH_clean.cif	Dy.ORPRULFZPAZQBQ.MOFkey-v1.ERROR
ZERQOE_clean.cif	Ca.SQJQLYOMPSJVQS.MOFkey-v1.UNKNOWN
ZESTIC01_clean.cif	Cd.WDRLRFNZTSELJS.MOFkey-v1.ERROR
ZESTIC_clean.cif	Cd.WDRLRFNZTSELJS.MOFkey-v1.ERROR
ZESZEE_clean.cif	Al.LFEWXDOYPCWFHR.MOFkey-v1.UNKNOWN
ZETLER_clean.cif	Zn.QRZWEROLVZUPJH.WVDRSXGPQWNUBN.MOFkey-v1.pcu
ZETMES_clean.cif	CdTb.WQCVMVXXCVLMAN.MOFkey-v1.UNKNOWN
ZETMOC_clean.cif	CdEu.WQCVMVXXCVLMAN.MOFkey-v1.UNKNOWN
ZETPUL_clean.cif	Dy.NBZBKCUXIYYUSX.MOFkey-v1.ERROR
ZETQAS_clean.cif	Tb.NBZBKCUXIYYUSX.MOFkey-v1.ERROR
ZETQEW_clean.cif	Eu.NBZBKCUXIYYUSX.MOFkey-v1.ERROR
ZETQIA_clean.cif	Nd.NBZBKCUXIYYUSX.MOFkey-v1.ERROR
ZEVWUU_clean.cif	Cu.RZFWWLNWDFXPQS.MOFkey-v1.UNKNOWN
ZEVXAB_clean.cif	Cu.RZFWWLNWDFXPQS.MOFkey-v1.UNKNOWN
ZEVXEF_clean.cif	Ag.RZFWWLNWDFXPQS.MOFkey-v1.UNKNOWN
ZEVYAC_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ZEXKUK_clean.cif	Co.MWVTWFVJZLCBMC.WVDRSXGPQWNUBN.MOFkey-v1.UNKNOWN
ZEXSOM_clean.cif	Er.BEMHTYFJXCBYFX.SVQPJYAUEQAOEU.MOFkey-v1.UNKNOWN
ZEZFIV_clean.cif	NaZn.PITAPHBMAROJAH.MOFkey-v1.ERROR
ZEZPAX01_clean.cif	Dy.FXPLCAKVOYHAJA.MOFkey-v1.dmd
ZEZPAX_clean.cif	Dy.FXPLCAKVOYHAJA.MOFkey-v1.dmd
ZEZPEB_clean.cif	Tb.XHVUFVVPMVIQEY.MOFkey-v1.dmd
ZEZPIF_clean.cif	Gd.FXPLCAKVOYHAJA.MOFkey-v1.dmd
ZEZPOL_clean.cif	Eu.FXPLCAKVOYHAJA.MOFkey-v1.dmd
ZEZPUR_clean.cif	Dy.FXPLCAKVOYHAJA.MOFkey-v1.ERROR
ZEZQAY_clean.cif	Tb.FXPLCAKVOYHAJA.MOFkey-v1.ERROR
ZEZQEC_clean.cif	Gd.FXPLCAKVOYHAJA.MOFkey-v1.ERROR
ZEZQIG_clean.cif	Eu.FXPLCAKVOYHAJA.MOFkey-v1.ERROR
ZIBGIC_clean.cif	Sr.NGUQADCWNFZFNI.MOFkey-v1.ERROR
ZIBRAD_clean.cif	Cu.MWVTWFVJZLCBMC.MOFkey-v1.ths
ZICCIZ_clean.cif	Cd.XCFVQBOTCDKNAP.MOFkey-v1.the
ZIDBEV_clean.cif	Cu.QRCAYFMZDKAPGL.MOFkey-v1.nbo
ZIDDIB_clean.cif	In.LVPMIMZXDYBCDF.MOFkey-v1.ERROR
ZIDNEH_clean.cif	In.ISYQCWITGFPXSY.MOFkey-v1.pts
ZIDVAL_clean.cif	Mn.JCXJVPUVTGWSNB.MIFVIKFUGIBACJ.SQJQLYOMPSJVQS.MOFkey-v1.ERROR
ZIGFEC_clean.cif	Cr.QMKYBPDZANOJGF.MOFkey-v1.tbo
ZIGFIG_clean.cif	Cr.QMKYBPDZANOJGF.MOFkey-v1.tbo
ZIGWUJ_clean.cif	Mn.HNJBEVLQSNELDL.YCGAZNXXGKTASZ.MOFkey-v1.UNKNOWN
ZIGXEU_clean.cif	Mn.ITVFZPAJODSVMF.SSODQXRGMVULMF.YCGAZNXXGKTASZ.MOFkey-v1.UNKNOWN
ZIHFUR01_clean.cif	Ag.KAXYYLCSSXFXKR.MOFkey-v1.dia
ZIHFUR_clean.cif	Ag.KAXYYLCSSXFXKR.MOFkey-v1.dia
ZIHTEP_clean.cif	LiCo.JEVCWSUVFOYBFI.ZMXDDKWLCZADIW.MOFkey-v1.ERROR
ZIJSAO_clean.cif	Tb.LPKOYHKLQPVBEA.MOFkey-v1.soc
ZIJVAR_clean.cif	Co.PPVJMDHSBJIRDN.QMKYBPDZANOJGF.MOFkey-v1.UNKNOWN
ZIJVEV_clean.cif	Co.PPVJMDHSBJIRDN.QMKYBPDZANOJGF.MOFkey-v1.ERROR
ZIJVOF01_clean.cif	Cu.BKXMVTWVUQBDEP.MOFkey-v1.dia-f
ZIJVOF02_clean.cif	Cu.BKXMVTWVUQBDEP.MOFkey-v1.dia-f
ZIJVOF_clean.cif	Cu.BKXMVTWVUQBDEP.MOFkey-v1.dia-f
ZIKCAZ_clean.cif	Cd.OHYFWRVASPENDP.MOFkey-v1.bex
ZIKCED_clean.cif	Zn.MCHYLNBWZNKPOW.MGFJDEHFNMWYBD.MOFkey-v1.ERROR
ZIKJIO_clean.cif	Cu.IXSOSENGIKYQKZ.MOFkey-v1.pts
ZIKJOU_clean.cif	Cu.IXSOSENGIKYQKZ.MOFkey-v1.pts
ZILBAZ_clean.cif	Co.DZLGZIGLHCRIMF.MOFkey-v1.qtz
ZILBED_clean.cif	Co.DZLGZIGLHCRIMF.MOFkey-v1.pts
ZILBIH_clean.cif	Co.DZLGZIGLHCRIMF.MOFkey-v1.dia
ZILBUT_clean.cif	Zn.VXLXTMVUOOCOPF.MOFkey-v1.pcu
ZILFOR_manual.cif	Cu.DZLGZIGLHCRIMF.LQEZHWGJSWHXPJ.MOFkey-v1.UNKNOWN
ZIMHUA_clean.cif	Zn.NKUFFYFOBGGDTP.MOFkey-v1.ERROR
ZIMJOW_clean.cif	Ce.CHGYKYXGIWNSCD.DHMQDGOQFOQNFH.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
ZIMLAK_clean.cif	Er.WJJMNDUMQPNECX.MOFkey-v1.UNKNOWN
ZIMLEO_clean.cif	Dy.WJJMNDUMQPNECX.MOFkey-v1.UNKNOWN
ZIMLIS_clean.cif	Tb.WJJMNDUMQPNECX.MOFkey-v1.UNKNOWN
ZIMLOY_clean.cif	KCeW.WJJMNDUMQPNECX.YJSPFDXASSZIBY.MOFkey-v1.ERROR
ZIMLUE_clean.cif	KLaW.WJJMNDUMQPNECX.WSQSIYUMMFMOKJ.MOFkey-v1.ERROR
ZIMTAS_clean.cif	Cu.UBTDCKNMTXZSND.MOFkey-v1.flu
ZINDAD_clean.cif	Zn.PITAPHBMAROJAH.MOFkey-v1.ERROR
ZIQJEQ_clean.cif	Cu.SDAUVSLAZIXWAU.MOFkey-v1.dia
ZIQVAY_clean.cif	Cd.XIEOKRXVAACBHI.MOFkey-v1.UNKNOWN
ZIQVEC_clean.cif	Cd.XIEOKRXVAACBHI.MOFkey-v1.nbo
ZIQWED_clean.cif	Cu.CWIQJYWKNZPXFE.SDAUVSLAZIXWAU.MOFkey-v1.ERROR
ZISFEO01_clean.cif	Mn.PMZBHPUNQNKBOA.MOFkey-v1.dmd
ZISFEO_clean.cif	Mn.PMZBHPUNQNKBOA.MOFkey-v1.dmd
ZISNEW_clean.cif	Cu.GZJYHAYPVZNUJX.MOFkey-v1.kgm
ZISXEG_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ZISXIK_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ZISXOQ_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ZISYAD_clean.cif	Cu.JTVXUFJCXRDJSY.MOFkey-v1.dia
ZITRUP_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ZIVCOY_clean.cif	Cu.OQJSVKLISJAQLZ.MOFkey-v1.ERROR
ZIWLUO_clean.cif	Zn.GTBORZCYFKUESX.MSFXUHUYNSYIDR.WQDFBWOKBKMDBL.XLTORTMOVVGLEX.MOFkey-v1.UNKNOWN
ZIWMEZ_clean.cif	Ag.ZVGPZBAJPLHVHB.MOFkey-v1.ERROR
ZIWTII_clean.cif	Ag.VKYKSIONXSXAKP.MOFkey-v1.srs
ZIYPUU_clean.cif	Cd.KKEYFWRCBNTPAC.LUOXFPFERXZJIU.MOFkey-v1.pcu
ZIYQAB_clean.cif	Cd.CYIDZMCFTVVTJO.LUOXFPFERXZJIU.MOFkey-v1.ERROR
ZIZTEJ_clean.cif	U.LIHLGVGSPQJRFQ.MOFkey-v1.UNKNOWN
ZIZTOT_clean.cif	U.TVWJTGBFMRKMJC.MOFkey-v1.UNKNOWN
ZIZXEN_clean.cif	Ag.DTQVDTLACAAQTR.KZJPVUDYAMEDRM.WMOLHVCEEUATIO.MOFkey-v1.sql
ZNGLUD01_clean.cif	Zn.WHUUTDBJXJRKMK.MOFkey-v1.UNKNOWN
ZNGLUD_clean.cif	Zn.WHUUTDBJXJRKMK.MOFkey-v1.UNKNOWN
ZOBYOG_clean.cif	Zn.NWMZCULCUCTOIC.MOFkey-v1.lvt
ZODPUF_clean.cif	Zn.CUERLCFBHAENKO.MOFkey-v1.pcu
ZODXAT_clean.cif	
ZODXOH_clean.cif	Fe.VVHXYOHSYGXTAT.MOFkey-v1.UNKNOWN
ZODXUN_clean.cif	Ni.QGTVUMIJDOFOIW.MOFkey-v1.UNKNOWN
ZODYAU_clean.cif	Zn.QGTVUMIJDOFOIW.MOFkey-v1.UNKNOWN
ZOFZIF_clean.cif	Mn.ZKAFQBJOQQWNOB.MOFkey-v1.pts
ZOFZOL_clean.cif	Co.ZKAFQBJOQQWNOB.MOFkey-v1.sra
ZOFZUR_clean.cif	Mn.IXSOSENGIKYQKZ.MOFkey-v1.sod
ZOGBAA_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ZOHBEF_clean.cif	Pr.KDYFGRWQOYBRFD.MPFLRYZEEAQMLQ.MOFkey-v1.ERROR
ZOHBIJ_clean.cif	Eu.KDYFGRWQOYBRFD.MPFLRYZEEAQMLQ.MOFkey-v1.ERROR
ZOHBOP_clean.cif	Tb.KDYFGRWQOYBRFD.MPFLRYZEEAQMLQ.MOFkey-v1.ERROR
ZOHBUV_clean.cif	Er.KDYFGRWQOYBRFD.MPFLRYZEEAQMLQ.MOFkey-v1.ERROR
ZOHFUZ_clean.cif	Fe.QMKYBPDZANOJGF.MOFkey-v1.tbo
ZOKGAJ_clean.cif	La.KDPOEANJUDUSAY.MZGGGRROPYYXAX.QVCDVSJQHBDNAY.MOFkey-v1.ERROR
ZOMKAP01_clean.cif	Tb.YDSWCNNOKPMOTP.MOFkey-v1.rtl
ZOMKAP_clean.cif	Tb.YDSWCNNOKPMOTP.MOFkey-v1.rtl
ZOMNEW_clean.cif	
ZOMNIA_clean.cif	ZnMo.YZKCSOHHNKRNQL.MOFkey-v1.ERROR
ZOMNOG_clean.cif	
ZOMNUM_clean.cif	
ZOMPAU01_clean.cif	Eu.YDSWCNNOKPMOTP.MOFkey-v1.rtl
ZOMSOL_clean.cif	Cd.BHCHTWISOKICRW.CYZSWXQBHYJKCZ.MWVTWFVJZLCBMC.QGTJPCHEFZOAKI.RQNSTHUISCJSRI.UEZVMMHDMIWARA.MOFkey-v1.UNKNOWN
ZONBAH_clean.cif	Zr.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN
ZONCAI_charged.cif	NaZn.PMZBHPUNQNKBOA.MOFkey-v1.UNKNOWN
ZONCEM_charged.cif	KZn.PMZBHPUNQNKBOA.MOFkey-v1.UNKNOWN
ZONCIQ_charged.cif	ZnRb.PMZBHPUNQNKBOA.MOFkey-v1.UNKNOWN
ZOPLOH_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ZOPLUN_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ZOQSUV_clean.cif	Zn.RGLLLRLDSFDCBE.XOMNWSPRERGPFR.MOFkey-v1.ERROR
ZOQTAC_clean.cif	Zn.RGLLLRLDSFDCBE.MOFkey-v1.ERROR
ZOQTIK_clean.cif	Zn.CBMYFVSIIYILRH.MOFkey-v1.ths
ZOQZAI_clean.cif	Cu.MWVTWFVJZLCBMC.MOFkey-v1.sql
ZOTKAW_clean.cif	Er.FDAOYZPOOSXRJW.MOFkey-v1.ERROR
ZOTTIN_clean.cif	Cd.ZBXNQPWSAUHTNR.MOFkey-v1.dia
ZOXFAV_charged.cif	Cd.QAPWMCQWTGBLSM.MOFkey-v1.rtl
ZOXFEZ_clean.cif	Cd.QAPWMCQWTGBLSM.MOFkey-v1.pyr
ZOXGOK_clean.cif	Cu.AWMNWRHSNRXQQN.MOFkey-v1.mog
ZOXGUQ_clean.cif	Ni.AWMNWRHSNRXQQN.JWPDUQLIPMJLOF.MOFkey-v1.UNKNOWN
ZOXNAD_clean.cif	Ca.IUIGTCQYDYUNLQ.VVZNLBHHZGAQLJ.MOFkey-v1.ERROR
ZOXNEH_clean.cif	Cd.MCCSLQXDDVKYDU.MOFkey-v1.rtl
ZOXTEN_clean.cif	ZnHo.DCYCQZSHGUXYGP.UVMMSKKBMMZMKI.MOFkey-v1.UNKNOWN
ZOXTIR_clean.cif	ZnEr.DCYCQZSHGUXYGP.UVMMSKKBMMZMKI.MOFkey-v1.UNKNOWN
ZOXTOX_clean.cif	ZnYb.DCYCQZSHGUXYGP.UVMMSKKBMMZMKI.MOFkey-v1.UNKNOWN
ZOXTUD_clean.cif	CoTb.DCYCQZSHGUXYGP.UVMMSKKBMMZMKI.MOFkey-v1.UNKNOWN
ZOXVEP_clean.cif	CoDy.DCYCQZSHGUXYGP.UVMMSKKBMMZMKI.MOFkey-v1.UNKNOWN
ZOYKAB_clean.cif	Mn.QQVIHTHCMHWDBS.MOFkey-v1.UNKNOWN
ZOYKEF_clean.cif	Mn.QNVNLUSHGRBCLO.MOFkey-v1.UNKNOWN
ZOYZUK_clean.cif	Ag.FZZDAUPGXQKQRN.NQXIOHSZFGRNJN.NRZFIDXDHAIALG.MOFkey-v1.UNKNOWN
ZOZCIC_clean.cif	U.PAVQGHWQOQZQEH.MOFkey-v1.ths
ZOZHON_clean.cif	CoPr.FXPLCAKVOYHAJA.MOFkey-v1.UNKNOWN
ZOZKAC_clean.cif	Mn.QQVIHTHCMHWDBS.MOFkey-v1.UNKNOWN
ZOZKEG_clean.cif	Mn.SQJQLYOMPSJVQS.MOFkey-v1.ERROR
ZOZPUB_clean.cif	Co.FDMDQFRWRSOCPC.MOFkey-v1.ERROR
ZOZSEO_clean.cif	Ni.SBNNOYKLSNSGSZ.MOFkey-v1.dia
ZOZZAR_clean.cif	Cu.IRGCNJCKZJLYMA.LMYGYPBOYFQFJI.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
ZOZZEV_clean.cif	Co.MUBZPKHOEPUJKR.PMKLYVPUPXJQAX.SARRVHWCRYGZEU.SSODQXRGMVULMF.YGDIKVSKDUTGFT.MOFkey-v1.ERROR
ZUBCEG_clean.cif	FeBa.MUBZPKHOEPUJKR.MOFkey-v1.ERROR
ZUBFIN_clean.cif	Zn.LQOAOSJVYPRSLC.QAPWMCQWTGBLSM.QURGMSIQFRADOZ.MOFkey-v1.UNKNOWN
ZUBKEO_clean.cif	Cu.KKEYFWRCBNTPAC.MOFkey-v1.ERROR
ZUCKIT_clean.cif	Y.VDKDTUKZIIGXSQ.MOFkey-v1.the
ZUDPEV_clean.cif	Cd.RPRRPKJKACRJDD.MOFkey-v1.ERROR
ZUDPIZ_clean.cif	Mn.RPRRPKJKACRJDD.YCGAZNXXGKTASZ.MOFkey-v1.ths
ZUDQEW_clean.cif	Cd.IMNIMPAHZVJRPE.QMKYBPDZANOJGF.MOFkey-v1.srs
ZUDQUM_clean.cif	Mn.QMKYBPDZANOJGF.MOFkey-v1.UNKNOWN
ZUDRAT_clean.cif	Mn.QMKYBPDZANOJGF.MOFkey-v1.ERROR
ZUDXAZ_clean.cif	Fe.IJLBGFSXLDTFFL.MOFkey-v1.ERROR
ZUGDEM_clean.cif	Zn.BEGYHSRUOXLRCZ.QMKYBPDZANOJGF.WQDFBWOKBKMDBL.MOFkey-v1.UNKNOWN
ZUHSEC_clean.cif	CuBa.ZUCRGHABDDWQPY.MOFkey-v1.UNKNOWN
ZUJKAS_clean.cif	Zn.JZDSTRMMQZSYFF.MAWKLXRVKVOYLR.MOFkey-v1.pcu
ZUKNAW_clean.cif	MnCuMo.YULUETFPSJYBDG.MOFkey-v1.UNKNOWN
ZULNAX_clean.cif	Zn.PEUPUKDBCPLDIH.MOFkey-v1.ERROR
ZUMNAY_clean.cif	Cd.AQUNNWMTMHAKOK.MOFkey-v1.kgd
ZUMWUZ_clean.cif	NA.MISSING_LINKERS.MOFkey-v1
ZUNZIT_clean.cif	Tb.FXPLCAKVOYHAJA.MOFkey-v1.UNKNOWN
ZUPBET_clean.cif	Eu.FXPLCAKVOYHAJA.MOFkey-v1.UNKNOWN
ZUQBUK_clean.cif	Fe.PCCVSPMFGIFTHU.MOFkey-v1.sql
ZUQMAB_clean.cif	Co.BDAGIHXWWSANSR.LIESXEPMSSBHNG.PSVSZBOMJGAVRS.WIOZZYWDYUOMAY.MOFkey-v1.ERROR
